TF	Target	Weight
RAX2	RP11-82L18.4	1
RAX2	RPL5P24	4
RAX2	S1PR3	2
RAX2	SEC31B	6
RAX2	SHC3	1
RAX2	SHC4	18
RAX2	SHPK	1
RAX2	SNORA36C	4
RAX2	snoU13	5
RAX2	SNRPBP1	4
RAX2	TCEA1	6
RAX2	TCP11L1	9
RAX2	TUBGCP4	2
RAX2	U95743.1	3
RAX2	WNT8B	1
RAX2	Y_RNA	4
RAX2	ZKSCAN2	1
RAX2	ZNF562	5
RAX2	ZSCAN29	1
RFX1	AC004691.5	1
RFX1	AC004862.6	1
RFX1	AC009948.5	1
RFX1	AC130709.1	1
RFX1	ADCY1	1
RFX1	APLF	2
RFX1	AZIN1	1
RFX1	C19orf82	1
RFX1	CD36	6
RFX1	FAM188B	1
RFX1	FREM1	3
RFX1	GNAT3	1
RFX1	IDO1	1
RFX1	IDO2	1
RFX1	INMT-FAM188B	1
RFX1	KB-1507C5.2	4
RFX1	KB-1507C5.3	1
RFX1	MITF	7
RFX1	NDUFB8	1
RFX1	PARK2	10
RFX1	PIGCP1	1
RFX1	RN7SL418P	1
RFX1	RP11-235E17.5	1
RFX1	RP11-44K6.2	1
RFX1	RP11-44K6.3	1
RFX1	RP11-44K6.4	1
RFX1	RPL5P24	3
RFX1	SEC31B	1
RFX1	SHPK	1
RFX1	SNRPBP1	1
RFX1	TCP11L1	1
RFX1	U95743.1	2
RFX1	ZNF562	2
RFX2	AC004691.5	1
RFX2	AC004862.6	1
RFX2	AC009948.5	1
RFX2	AC130709.1	1
RFX2	ADCY1	1
RFX2	APLF	2
RFX2	AZIN1	1
RFX2	C19orf82	1
RFX2	CD36	6
RFX2	FAM188B	1
RFX2	FREM1	3
RFX2	GNAT3	1
RFX2	IDO1	1
RFX2	IDO2	1
RFX2	INMT-FAM188B	1
RFX2	KB-1507C5.2	4
RFX2	KB-1507C5.3	1
RFX2	MITF	7
RFX2	NDUFB8	1
RFX2	PARK2	10
RFX2	PIGCP1	1
RFX2	RN7SL418P	1
RFX2	RP11-235E17.5	1
RFX2	RP11-44K6.2	1
RFX2	RP11-44K6.3	1
RFX2	RP11-44K6.4	1
RFX2	RPL5P24	3
RFX2	SEC31B	1
RFX2	SHPK	1
RFX2	SNRPBP1	1
RFX2	TCP11L1	1
RFX2	U95743.1	2
RFX2	ZNF562	2
RFX3	AC004691.5	1
RFX3	AC004862.6	1
RFX3	AC009948.5	1
RFX3	AC130709.1	1
RFX3	ADCY1	1
RFX3	APLF	2
RFX3	AZIN1	1
RFX3	C19orf82	1
RFX3	CD36	6
RFX3	FAM188B	1
RFX3	FREM1	3
RFX3	GNAT3	1
RFX3	IDO1	1
RFX3	IDO2	1
RFX3	INMT-FAM188B	1
RFX3	KB-1507C5.2	4
RFX3	KB-1507C5.3	1
RFX3	MITF	7
RFX3	NDUFB8	1
RFX3	PARK2	10
RFX3	PIGCP1	1
RFX3	RN7SL418P	1
RFX3	RP11-235E17.5	1
RFX3	RP11-44K6.2	1
RFX3	RP11-44K6.3	1
RFX3	RP11-44K6.4	1
RFX3	RPL5P24	3
RFX3	SEC31B	1
RFX3	SHPK	1
RFX3	SNRPBP1	1
RFX3	TCP11L1	1
RFX3	U95743.1	2
RFX3	ZNF562	2
RFX4	AC004691.5	1
RFX4	AC004862.6	1
RFX4	AC009948.5	1
RFX4	AC130709.1	1
RFX4	ADCY1	1
RFX4	APLF	2
RFX4	AZIN1	1
RFX4	C19orf82	1
RFX4	CD36	6
RFX4	FAM188B	1
RFX4	FREM1	3
RFX4	GNAT3	1
RFX4	IDO1	1
RFX4	IDO2	1
RFX4	INMT-FAM188B	1
RFX4	KB-1507C5.2	4
RFX4	KB-1507C5.3	1
RFX4	MITF	7
RFX4	NDUFB8	1
RFX4	PARK2	10
RFX4	PIGCP1	1
RFX4	RN7SL418P	1
RFX4	RP11-235E17.5	1
RFX4	RP11-44K6.2	1
RFX4	RP11-44K6.3	1
RFX4	RP11-44K6.4	1
RFX4	RPL5P24	3
RFX4	SEC31B	1
RFX4	SHPK	1
RFX4	SNRPBP1	1
RFX4	TCP11L1	1
RFX4	U95743.1	2
RFX4	ZNF562	2
SEBOX	AAK1	26
SEBOX	AC004691.5	2
SEBOX	AC004862.6	7
SEBOX	AC006196.1	6
SEBOX	AC009948.5	4
SEBOX	AC012379.1	3
SEBOX	AC019080.1	1
SEBOX	AC073850.6	3
SEBOX	AC074286.1	13
SEBOX	AC084117.3	1
SEBOX	AC092431.2	3
SEBOX	AC099326.1	5
SEBOX	AC130709.1	7
SEBOX	ADCY1	9
SEBOX	AL035697.1	5
SEBOX	AL592494.5	2
SEBOX	ANKRD32	2
SEBOX	ANXA4	7
SEBOX	AP003354.1	7
SEBOX	APLF	32
SEBOX	AQP1	3
SEBOX	ARHGAP42P5	2
SEBOX	AZIN1	4
SEBOX	C19orf82	4
SEBOX	C4BPAP2	1
SEBOX	C9orf47	2
SEBOX	CD36	61
SEBOX	CREG1	5
SEBOX	CSTF3	4
SEBOX	CTC-303L1.2	2
SEBOX	CTD-2033A16.1	1
SEBOX	CTD-2301A4.3	2
SEBOX	CTD-2301A4.5	2
SEBOX	EID1	3
SEBOX	FAM188B	8
SEBOX	FBXO48	1
SEBOX	FREM1	30
SEBOX	GNAT3	18
SEBOX	HIF1AN	1
SEBOX	IDO1	8
SEBOX	IDO2	14
SEBOX	INMT-FAM188B	8
SEBOX	KB-1254G8.1	1
SEBOX	KB-1507C5.2	18
SEBOX	KIAA0825	2
SEBOX	LDHA	2
SEBOX	LDHC	1
SEBOX	MAPK1	9
SEBOX	MIR3159	1
SEBOX	MITF	31
SEBOX	MXD3	1
SEBOX	NDUFB8	4
SEBOX	NFAT5	1
SEBOX	NFE2L2	13
SEBOX	NQO1	1
SEBOX	NSD1	22
SEBOX	PABPC1P13	2
SEBOX	PARK2	201
SEBOX	PAWR	1
SEBOX	PFDN4	1
SEBOX	PIGCP1	1
SEBOX	POTED	6
SEBOX	PPP1R12A	4
SEBOX	PRELID1	1
SEBOX	PRKRA	2
SEBOX	RAB24	1
SEBOX	RN7SL418P	1
SEBOX	RN7SL487P	1
SEBOX	RN7SL604P	4
SEBOX	RNA5SP493	3
SEBOX	RNU6-1260P	7
SEBOX	RNU6-286P	6
SEBOX	RP11-138E16.1	7
SEBOX	RP11-235E17.5	1
SEBOX	RP11-23F23.2	1
SEBOX	RP11-30L15.4	3
SEBOX	RP11-311C24.1	1
SEBOX	RP11-326A13.1	1
SEBOX	RP11-337N6.1	5
SEBOX	RP11-337N6.2	5
SEBOX	RP11-343N15.2	2
SEBOX	RP11-44K6.2	3
SEBOX	RP11-44K6.3	19
SEBOX	RP11-44K6.4	5
SEBOX	RP11-44K6.5	2
SEBOX	RP11-530C5.1	18
SEBOX	RP11-536C10.12	2
SEBOX	RP11-536C10.13	2
SEBOX	RP11-536C10.16	2
SEBOX	RP11-536C10.7	2
SEBOX	RP11-626K17.5	8
SEBOX	RP11-77O7.1	2
SEBOX	RP11-82L18.4	1
SEBOX	RPL5P24	4
SEBOX	S1PR3	2
SEBOX	SEC31B	6
SEBOX	SHC3	1
SEBOX	SHC4	18
SEBOX	SHPK	1
SEBOX	SNORA36C	4
SEBOX	snoU13	5
SEBOX	SNRPBP1	4
SEBOX	TCEA1	6
SEBOX	TCP11L1	9
SEBOX	TUBGCP4	2
SEBOX	U95743.1	3
SEBOX	WNT8B	1
SEBOX	Y_RNA	4
SEBOX	ZKSCAN2	1
SEBOX	ZNF562	5
SEBOX	ZSCAN29	1
SHOX	AAK1	26
SHOX	AC004691.5	2
SHOX	AC004862.6	7
SHOX	AC006196.1	6
SHOX	AC009948.5	4
SHOX	AC012379.1	3
SHOX	AC019080.1	1
SHOX	AC073850.6	3
SHOX	AC074286.1	13
SHOX	AC084117.3	1
SHOX	AC092431.2	3
SHOX	AC099326.1	5
SHOX	AC130709.1	7
SHOX	ADCY1	9
SHOX	AL035697.1	5
SHOX	AL592494.5	2
SHOX	ANKRD32	2
SHOX	ANXA4	7
SHOX	AP003354.1	7
SHOX	APLF	32
SHOX	AQP1	3
SHOX	ARHGAP42P5	2
SHOX	AZIN1	4
SHOX	C19orf82	4
SHOX	C4BPAP2	1
SHOX	C9orf47	2
SHOX	CD36	61
SHOX	CREG1	5
SHOX	CSTF3	4
SHOX	CTC-303L1.2	2
SHOX	CTD-2033A16.1	1
SHOX	CTD-2301A4.3	2
SHOX	CTD-2301A4.5	2
SHOX	EID1	3
SHOX	FAM188B	8
SHOX	FBXO48	1
SHOX	FREM1	30
SHOX	GNAT3	18
SHOX	HIF1AN	1
SHOX	IDO1	8
SHOX	IDO2	14
SHOX	INMT-FAM188B	8
SHOX	KB-1254G8.1	1
SHOX	KB-1507C5.2	18
SHOX	KIAA0825	2
SHOX	LDHA	2
SHOX	LDHC	1
SHOX	MAPK1	9
SHOX	MIR3159	1
SHOX	MITF	31
SHOX	MXD3	1
SHOX	NDUFB8	4
SHOX	NFAT5	1
SHOX	NFE2L2	13
SHOX	NQO1	1
SHOX	NSD1	22
SHOX	PABPC1P13	2
SHOX	PARK2	201
SHOX	PAWR	1
SHOX	PFDN4	1
SHOX	PIGCP1	1
SHOX	POTED	6
SHOX	PPP1R12A	4
SHOX	PRELID1	1
SHOX	PRKRA	2
SHOX	RAB24	1
SHOX	RN7SL418P	1
SHOX	RN7SL487P	1
SHOX	RN7SL604P	4
SHOX	RNA5SP493	3
SHOX	RNU6-1260P	7
SHOX	RNU6-286P	6
SHOX	RP11-138E16.1	7
SHOX	RP11-235E17.5	1
SHOX	RP11-23F23.2	1
SHOX	RP11-30L15.4	3
SHOX	RP11-311C24.1	1
SHOX	RP11-326A13.1	1
SHOX	RP11-337N6.1	5
SHOX	RP11-337N6.2	5
SHOX	RP11-343N15.2	2
SHOX	RP11-44K6.2	3
SHOX	RP11-44K6.3	19
SHOX	RP11-44K6.4	5
SHOX	RP11-44K6.5	2
SHOX	RP11-530C5.1	18
SHOX	RP11-536C10.12	2
SHOX	RP11-536C10.13	2
SHOX	RP11-536C10.16	2
SHOX	RP11-536C10.7	2
SHOX	RP11-626K17.5	8
SHOX	RP11-77O7.1	2
SHOX	RP11-82L18.4	1
SHOX	RPL5P24	4
SHOX	S1PR3	2
SHOX	SEC31B	6
SHOX	SHC3	1
SHOX	SHC4	18
SHOX	SHPK	1
SHOX	SNORA36C	4
SHOX	snoU13	5
SHOX	SNRPBP1	4
SHOX	TCEA1	6
SHOX	TCP11L1	9
SHOX	TUBGCP4	2
SHOX	U95743.1	3
SHOX	WNT8B	1
SHOX	Y_RNA	4
SHOX	ZKSCAN2	1
SHOX	ZNF562	5
SHOX	ZSCAN29	1
SHOX2	AAK1	26
SHOX2	AC004691.5	2
SHOX2	AC004862.6	7
SHOX2	AC006196.1	6
SHOX2	AC009948.5	4
SHOX2	AC012379.1	3
SHOX2	AC019080.1	1
SHOX2	AC073850.6	3
SHOX2	AC074286.1	13
SHOX2	AC084117.3	1
SHOX2	AC092431.2	3
SHOX2	AC099326.1	5
SHOX2	AC130709.1	7
SHOX2	ADCY1	9
SHOX2	AL035697.1	5
SHOX2	AL592494.5	2
SHOX2	ANKRD32	2
SHOX2	ANXA4	7
SHOX2	AP003354.1	7
SHOX2	APLF	32
SHOX2	AQP1	3
SHOX2	ARHGAP42P5	2
SHOX2	AZIN1	4
SHOX2	C19orf82	4
SHOX2	C4BPAP2	1
SHOX2	C9orf47	2
SHOX2	CD36	61
SHOX2	CREG1	5
SHOX2	CSTF3	4
SHOX2	CTC-303L1.2	2
SHOX2	CTD-2033A16.1	1
SHOX2	CTD-2301A4.3	2
SHOX2	CTD-2301A4.5	2
SHOX2	EID1	3
SHOX2	FAM188B	8
SHOX2	FBXO48	1
SHOX2	FREM1	30
SHOX2	GNAT3	18
SHOX2	HIF1AN	1
SHOX2	IDO1	8
SHOX2	IDO2	14
SHOX2	INMT-FAM188B	8
SHOX2	KB-1254G8.1	1
SHOX2	KB-1507C5.2	18
SHOX2	KIAA0825	2
SHOX2	LDHA	2
SHOX2	LDHC	1
SHOX2	MAPK1	9
SHOX2	MIR3159	1
SHOX2	MITF	31
SHOX2	MXD3	1
SHOX2	NDUFB8	4
SHOX2	NFAT5	1
SHOX2	NFE2L2	13
SHOX2	NQO1	1
SHOX2	NSD1	22
SHOX2	PABPC1P13	2
SHOX2	PARK2	201
SHOX2	PAWR	1
SHOX2	PFDN4	1
SHOX2	PIGCP1	1
SHOX2	POTED	6
SHOX2	PPP1R12A	4
SHOX2	PRELID1	1
SHOX2	PRKRA	2
SHOX2	RAB24	1
SHOX2	RN7SL418P	1
SHOX2	RN7SL487P	1
SHOX2	RN7SL604P	4
SHOX2	RNA5SP493	3
SHOX2	RNU6-1260P	7
SHOX2	RNU6-286P	6
SHOX2	RP11-138E16.1	7
SHOX2	RP11-235E17.5	1
SHOX2	RP11-23F23.2	1
SHOX2	RP11-30L15.4	3
SHOX2	RP11-311C24.1	1
SHOX2	RP11-326A13.1	1
SHOX2	RP11-337N6.1	5
SHOX2	RP11-337N6.2	5
SHOX2	RP11-343N15.2	2
SHOX2	RP11-44K6.2	3
SHOX2	RP11-44K6.3	19
SHOX2	RP11-44K6.4	5
SHOX2	RP11-44K6.5	2
SHOX2	RP11-530C5.1	18
SHOX2	RP11-536C10.12	2
SHOX2	RP11-536C10.13	2
SHOX2	RP11-536C10.16	2
SHOX2	RP11-536C10.7	2
SHOX2	RP11-626K17.5	8
SHOX2	RP11-77O7.1	2
SHOX2	RP11-82L18.4	1
SHOX2	RPL5P24	4
SHOX2	S1PR3	2
SHOX2	SEC31B	6
SHOX2	SHC3	1
SHOX2	SHC4	18
SHOX2	SHPK	1
SHOX2	SNORA36C	4
SHOX2	snoU13	5
SHOX2	SNRPBP1	4
SHOX2	TCEA1	6
SHOX2	TCP11L1	9
SHOX2	TUBGCP4	2
SHOX2	U95743.1	3
SHOX2	WNT8B	1
SHOX2	Y_RNA	4
SHOX2	ZKSCAN2	1
SHOX2	ZNF562	5
SHOX2	ZSCAN29	1
SOX1	AAK1	8
SOX1	AC004691.5	1
SOX1	AC004862.6	2
SOX1	AC009948.5	1
SOX1	AC073850.6	2
SOX1	AC074286.1	1
SOX1	AC092431.2	1
SOX1	ACTR3BP3	1
SOX1	ADCY1	7
SOX1	AL592494.5	1
SOX1	ANXA4	4
SOX1	APLF	5
SOX1	AZIN1	2
SOX1	C4BPAP2	1
SOX1	C9orf47	2
SOX1	CD36	23
SOX1	CREG1	1
SOX1	CSTF3	1
SOX1	CTD-2301A4.3	1
SOX1	CTD-2301A4.5	1
SOX1	FAM188B	1
SOX1	FREM1	7
SOX1	GNAT3	5
SOX1	IDO1	5
SOX1	IDO2	3
SOX1	INMT-FAM188B	1
SOX1	KB-1507C5.2	3
SOX1	MITF	9
SOX1	NFE2L2	1
SOX1	NSD1	4
SOX1	PARK2	36
SOX1	PFDN4	2
SOX1	PRKRA	1
SOX1	RN7SL418P	2
SOX1	RN7SL487P	1
SOX1	RP11-138E16.1	1
SOX1	RP11-23F23.2	1
SOX1	RP11-343N15.2	1
SOX1	RP11-427H3.3	1
SOX1	RP11-44K6.2	3
SOX1	RP11-44K6.3	6
SOX1	RP11-44K6.4	2
SOX1	RP11-530C5.1	3
SOX1	RP11-626K17.5	1
SOX1	RP11-82L18.4	1
SOX1	S1PR3	2
SOX1	SHC4	6
SOX1	snoU13	2
SOX1	TCEA1	1
SOX1	TCP11L1	2
SOX1	TUBGCP4	1
SOX1	U95743.1	1
SOX10	AAK1	8
SOX10	AC004691.5	1
SOX10	AC004862.6	2
SOX10	AC009948.5	1
SOX10	AC073850.6	2
SOX10	AC074286.1	1
SOX10	AC092431.2	1
SOX10	ACTR3BP3	1
SOX10	ADCY1	7
SOX10	AL592494.5	1
SOX10	ANXA4	4
SOX10	APLF	5
SOX10	AZIN1	2
SOX10	C4BPAP2	1
SOX10	C9orf47	2
SOX10	CD36	23
SOX10	CREG1	1
SOX10	CSTF3	1
SOX10	CTD-2301A4.3	1
SOX10	CTD-2301A4.5	1
SOX10	FAM188B	1
SOX10	FREM1	7
SOX10	GNAT3	5
SOX10	IDO1	5
SOX10	IDO2	3
SOX10	INMT-FAM188B	1
SOX10	KB-1507C5.2	3
SOX10	MITF	9
SOX10	NFE2L2	1
SOX10	NSD1	4
SOX10	PARK2	36
SOX10	PFDN4	2
SOX10	PRKRA	1
SOX10	RN7SL418P	2
SOX10	RN7SL487P	1
SOX10	RP11-138E16.1	1
SOX10	RP11-23F23.2	1
SOX10	RP11-343N15.2	1
SOX10	RP11-427H3.3	1
SOX10	RP11-44K6.2	3
SOX10	RP11-44K6.3	6
SOX10	RP11-44K6.4	2
SOX10	RP11-530C5.1	3
SOX10	RP11-626K17.5	1
SOX10	RP11-82L18.4	1
SOX10	S1PR3	2
SOX10	SHC4	6
SOX10	snoU13	2
SOX10	TCEA1	1
SOX10	TCP11L1	2
SOX10	TUBGCP4	1
SOX10	U95743.1	1
SOX11	AAK1	8
SOX11	AC004691.5	1
SOX11	AC004862.6	2
SOX11	AC009948.5	1
SOX11	AC073850.6	2
SOX11	AC074286.1	1
SOX11	AC092431.2	1
SOX11	ACTR3BP3	1
SOX11	ADCY1	7
SOX11	AL592494.5	1
SOX11	ANXA4	4
SOX11	APLF	5
SOX11	AZIN1	2
SOX11	C4BPAP2	1
SOX11	C9orf47	2
SOX11	CD36	23
SOX11	CREG1	1
SOX11	CSTF3	1
SOX11	CTD-2301A4.3	1
SOX11	CTD-2301A4.5	1
SOX11	FAM188B	1
SOX11	FREM1	7
SOX11	GNAT3	5
SOX11	IDO1	5
SOX11	IDO2	3
SOX11	INMT-FAM188B	1
SOX11	KB-1507C5.2	3
SOX11	MITF	9
SOX11	NFE2L2	1
SOX11	NSD1	4
SOX11	PARK2	36
SOX11	PFDN4	2
SOX11	PRKRA	1
SOX11	RN7SL418P	2
SOX11	RN7SL487P	1
SOX11	RP11-138E16.1	1
SOX11	RP11-23F23.2	1
SOX11	RP11-343N15.2	1
SOX11	RP11-427H3.3	1
SOX11	RP11-44K6.2	3
SOX11	RP11-44K6.3	6
SOX11	RP11-44K6.4	2
SOX11	RP11-530C5.1	3
SOX11	RP11-626K17.5	1
SOX11	RP11-82L18.4	1
SOX11	S1PR3	2
SOX11	SHC4	6
SOX11	snoU13	2
SOX11	TCEA1	1
SOX11	TCP11L1	2
SOX11	TUBGCP4	1
SOX11	U95743.1	1
SOX12	AAK1	8
SOX12	AC004691.5	1
SOX12	AC004862.6	2
SOX12	AC009948.5	1
SOX12	AC073850.6	2
SOX12	AC074286.1	1
SOX12	AC092431.2	1
SOX12	ACTR3BP3	1
SOX12	ADCY1	7
SOX12	AL592494.5	1
SOX12	ANXA4	4
SOX12	APLF	5
SOX12	AZIN1	2
SOX12	C4BPAP2	1
SOX12	C9orf47	2
SOX12	CD36	23
SOX12	CREG1	1
SOX12	CSTF3	1
SOX12	CTD-2301A4.3	1
SOX12	CTD-2301A4.5	1
SOX12	FAM188B	1
SOX12	FREM1	7
SOX12	GNAT3	5
SOX12	IDO1	5
SOX12	IDO2	3
SOX12	INMT-FAM188B	1
SOX12	KB-1507C5.2	3
SOX12	MITF	9
SOX12	NFE2L2	1
SOX12	NSD1	4
SOX12	PARK2	36
SOX12	PFDN4	2
SOX12	PRKRA	1
SOX12	RN7SL418P	2
SOX12	RN7SL487P	1
SOX12	RP11-138E16.1	1
SOX12	RP11-23F23.2	1
SOX12	RP11-343N15.2	1
SOX12	RP11-427H3.3	1
SOX12	RP11-44K6.2	3
SOX12	RP11-44K6.3	6
SOX12	RP11-44K6.4	2
SOX12	RP11-530C5.1	3
SOX12	RP11-626K17.5	1
SOX12	RP11-82L18.4	1
SOX12	S1PR3	2
SOX12	SHC4	6
SOX12	snoU13	2
SOX12	TCEA1	1
SOX12	TCP11L1	2
SOX12	TUBGCP4	1
SOX12	U95743.1	1
SOX13	AAK1	8
SOX13	AC004691.5	1
SOX13	AC004862.6	2
SOX13	AC009948.5	1
SOX13	AC073850.6	2
SOX13	AC074286.1	1
SOX13	AC092431.2	1
SOX13	ACTR3BP3	1
SOX13	ADCY1	7
SOX13	AL592494.5	1
SOX13	ANXA4	4
SOX13	APLF	5
SOX13	AZIN1	2
SOX13	C4BPAP2	1
SOX13	C9orf47	2
SOX13	CD36	23
SOX13	CREG1	1
SOX13	CSTF3	1
SOX13	CTD-2301A4.3	1
SOX13	CTD-2301A4.5	1
SOX13	FAM188B	1
SOX13	FREM1	7
SOX13	GNAT3	5
SOX13	IDO1	5
SOX13	IDO2	3
SOX13	INMT-FAM188B	1
SOX13	KB-1507C5.2	3
SOX13	MITF	9
SOX13	NFE2L2	1
SOX13	NSD1	4
SOX13	PARK2	36
SOX13	PFDN4	2
SOX13	PRKRA	1
SOX13	RN7SL418P	2
SOX13	RN7SL487P	1
SOX13	RP11-138E16.1	1
SOX13	RP11-23F23.2	1
SOX13	RP11-343N15.2	1
SOX13	RP11-427H3.3	1
SOX13	RP11-44K6.2	3
SOX13	RP11-44K6.3	6
SOX13	RP11-44K6.4	2
SOX13	RP11-530C5.1	3
SOX13	RP11-626K17.5	1
SOX13	RP11-82L18.4	1
SOX13	S1PR3	2
SOX13	SHC4	6
SOX13	snoU13	2
SOX13	TCEA1	1
SOX13	TCP11L1	2
SOX13	TUBGCP4	1
SOX13	U95743.1	1
SOX14	AAK1	8
SOX14	AC004691.5	1
SOX14	AC004862.6	2
SOX14	AC009948.5	1
SOX14	AC073850.6	2
SOX14	AC074286.1	1
SOX14	AC092431.2	1
SOX14	ACTR3BP3	1
SOX14	ADCY1	7
SOX14	AL592494.5	1
SOX14	ANXA4	4
SOX14	APLF	5
SOX14	AZIN1	2
SOX14	C4BPAP2	1
SOX14	C9orf47	2
SOX14	CD36	23
SOX14	CREG1	1
SOX14	CSTF3	1
SOX14	CTD-2301A4.3	1
SOX14	CTD-2301A4.5	1
SOX14	FAM188B	1
SOX14	FREM1	7
SOX14	GNAT3	5
SOX14	IDO1	5
SOX14	IDO2	3
SOX14	INMT-FAM188B	1
SOX14	KB-1507C5.2	3
SOX14	MITF	9
SOX14	NFE2L2	1
SOX14	NSD1	4
SOX14	PARK2	36
SOX14	PFDN4	2
SOX14	PRKRA	1
SOX14	RN7SL418P	2
SOX14	RN7SL487P	1
SOX14	RP11-138E16.1	1
SOX14	RP11-23F23.2	1
SOX14	RP11-343N15.2	1
SOX14	RP11-427H3.3	1
SOX14	RP11-44K6.2	3
SOX14	RP11-44K6.3	6
SOX14	RP11-44K6.4	2
SOX14	RP11-530C5.1	3
SOX14	RP11-626K17.5	1
SOX14	RP11-82L18.4	1
SOX14	S1PR3	2
SOX14	SHC4	6
SOX14	snoU13	2
SOX14	TCEA1	1
SOX14	TCP11L1	2
SOX14	TUBGCP4	1
SOX14	U95743.1	1
SOX15	AAK1	8
SOX15	AC004691.5	1
SOX15	AC004862.6	2
SOX15	AC009948.5	1
SOX15	AC073850.6	2
SOX15	AC074286.1	1
SOX15	AC092431.2	1
SOX15	ACTR3BP3	1
SOX15	ADCY1	7
SOX15	AL592494.5	1
SOX15	ANXA4	4
SOX15	APLF	5
SOX15	AZIN1	2
SOX15	C4BPAP2	1
SOX15	C9orf47	2
SOX15	CD36	23
SOX15	CREG1	1
SOX15	CSTF3	1
SOX15	CTD-2301A4.3	1
SOX15	CTD-2301A4.5	1
SOX15	FAM188B	1
SOX15	FREM1	7
SOX15	GNAT3	5
SOX15	IDO1	5
SOX15	IDO2	3
SOX15	INMT-FAM188B	1
SOX15	KB-1507C5.2	3
SOX15	MITF	9
SOX15	NFE2L2	1
SOX15	NSD1	4
SOX15	PARK2	36
SOX15	PFDN4	2
SOX15	PRKRA	1
SOX15	RN7SL418P	2
SOX15	RN7SL487P	1
SOX15	RP11-138E16.1	1
SOX15	RP11-23F23.2	1
SOX15	RP11-343N15.2	1
SOX15	RP11-427H3.3	1
SOX15	RP11-44K6.2	3
SOX15	RP11-44K6.3	6
SOX15	RP11-44K6.4	2
SOX15	RP11-530C5.1	3
SOX15	RP11-626K17.5	1
SOX15	RP11-82L18.4	1
SOX15	S1PR3	2
SOX15	SHC4	6
SOX15	snoU13	2
SOX15	TCEA1	1
SOX15	TCP11L1	2
SOX15	TUBGCP4	1
SOX15	U95743.1	1
SOX17	AAK1	8
SOX17	AC004691.5	1
SOX17	AC004862.6	2
SOX17	AC009948.5	1
SOX17	AC073850.6	2
SOX17	AC074286.1	1
SOX17	AC092431.2	1
SOX17	ACTR3BP3	1
SOX17	ADCY1	7
SOX17	AL592494.5	1
SOX17	ANXA4	4
SOX17	APLF	5
SOX17	AZIN1	2
SOX17	C4BPAP2	1
SOX17	C9orf47	2
SOX17	CD36	23
SOX17	CREG1	1
SOX17	CSTF3	1
SOX17	CTD-2301A4.3	1
SOX17	CTD-2301A4.5	1
SOX17	FAM188B	1
SOX17	FREM1	7
SOX17	GNAT3	5
SOX17	IDO1	5
SOX17	IDO2	3
SOX17	INMT-FAM188B	1
SOX17	KB-1507C5.2	3
SOX17	MITF	9
SOX17	NFE2L2	1
SOX17	NSD1	4
SOX17	PARK2	36
SOX17	PFDN4	2
SOX17	PRKRA	1
SOX17	RN7SL418P	2
SOX17	RN7SL487P	1
SOX17	RP11-138E16.1	1
SOX17	RP11-23F23.2	1
SOX17	RP11-343N15.2	1
SOX17	RP11-427H3.3	1
SOX17	RP11-44K6.2	3
SOX17	RP11-44K6.3	6
SOX17	RP11-44K6.4	2
SOX17	RP11-530C5.1	3
SOX17	RP11-626K17.5	1
SOX17	RP11-82L18.4	1
SOX17	S1PR3	2
SOX17	SHC4	6
SOX17	snoU13	2
SOX17	TCEA1	1
SOX17	TCP11L1	2
SOX17	TUBGCP4	1
SOX17	U95743.1	1
SOX18	AAK1	8
SOX18	AC004691.5	1
SOX18	AC004862.6	2
SOX18	AC009948.5	1
SOX18	AC073850.6	2
SOX18	AC074286.1	1
SOX18	AC092431.2	1
SOX18	ACTR3BP3	1
SOX18	ADCY1	7
SOX18	AL592494.5	1
SOX18	ANXA4	4
SOX18	APLF	5
SOX18	AZIN1	2
SOX18	C4BPAP2	1
SOX18	C9orf47	2
SOX18	CD36	23
SOX18	CREG1	1
SOX18	CSTF3	1
SOX18	CTD-2301A4.3	1
SOX18	CTD-2301A4.5	1
SOX18	FAM188B	1
SOX18	FREM1	7
SOX18	GNAT3	5
SOX18	IDO1	5
SOX18	IDO2	3
SOX18	INMT-FAM188B	1
SOX18	KB-1507C5.2	3
SOX18	MITF	9
SOX18	NFE2L2	1
SOX18	NSD1	4
SOX18	PARK2	36
SOX18	PFDN4	2
SOX18	PRKRA	1
SOX18	RN7SL418P	2
SOX18	RN7SL487P	1
SOX18	RP11-138E16.1	1
SOX18	RP11-23F23.2	1
SOX18	RP11-343N15.2	1
SOX18	RP11-427H3.3	1
SOX18	RP11-44K6.2	3
SOX18	RP11-44K6.3	6
SOX18	RP11-44K6.4	2
SOX18	RP11-530C5.1	3
SOX18	RP11-626K17.5	1
SOX18	RP11-82L18.4	1
SOX18	S1PR3	2
SOX18	SHC4	6
SOX18	snoU13	2
SOX18	TCEA1	1
SOX18	TCP11L1	2
SOX18	TUBGCP4	1
SOX18	U95743.1	1
SOX2	AAK1	8
SOX2	AC004691.5	1
SOX2	AC004862.6	2
SOX2	AC009948.5	1
SOX2	AC073850.6	2
SOX2	AC074286.1	1
SOX2	AC092431.2	1
SOX2	ACTR3BP3	1
SOX2	ADCY1	7
SOX2	AL592494.5	1
SOX2	ANXA4	4
SOX2	APLF	5
SOX2	AZIN1	2
SOX2	C4BPAP2	1
SOX2	C9orf47	2
SOX2	CD36	23
SOX2	CREG1	1
SOX2	CSTF3	1
SOX2	CTD-2301A4.3	1
