TF	Target	SignedQuantile	NonzeroSubsamples(Stability)	pCorr	stroke	stroke-width	stroke-dasharray
Zscan2	Lysmd4	0.5307	44.1	0.102	rgb(218,198,198)	1.8634	2,2
Arnt2	Krt86	0.5298	44.09	0.093	rgb(218,199,199)	1.8632	2,2
Bcl6	Snord69	0.5298	44.09	0.091	rgb(218,200,200)	1.8632	2,2
Clock	Etnk2	-0.5298	44.09	-9.4E-02	rgb(197,205,221)	1.8632	2,2
Ebf1	Dnmt3b	-0.5298	44.09	-8.9E-02	rgb(198,205,220)	1.8632	2,2
Ets2	Gm5127	-0.5298	44.09	-8.8E-02	rgb(198,205,220)	1.8632	2,2
Etv5	Tor3a	0.5298	44.09	0.09	rgb(218,200,200)	1.8632	2,2
Foxj1	Specc1	0.5298	44.09	0.086	rgb(218,201,201)	1.8632	None
Gata1	Tnfsf10	0.5298	44.09	0.091	rgb(218,200,200)	1.8632	2,2
Gli3	Cyp1b1	0.5298	44.09	0.091	rgb(218,200,200)	1.8632	2,2
Glis2	Ltb	0.5298	44.09	0.094	rgb(218,199,199)	1.8632	2,2
Hey1	Sema4f	0.5298	44.09	0.089	rgb(218,200,200)	1.8632	2,2
Hhex	Cd9	0.5298	44.09	0.092	rgb(218,199,200)	1.8632	2,2
Hhex	Dusp1	0.5298	44.09	0.091	rgb(218,200,200)	1.8632	2,2
Hmga1	Fzd6	-0.5298	44.09	-8.8E-02	rgb(198,205,220)	1.8632	2,2
Irf2	Casp6	0.5298	44.09	0.091	rgb(218,200,200)	1.8632	2,2
Klf13	Ptger2	-0.5298	44.09	-9.0E-02	rgb(197,205,220)	1.8632	2,2
Klf4	Camkk1	-0.5298	44.09	-8.8E-02	rgb(198,205,220)	1.8632	None
Lyl1	Apobec2	0.5298	44.09	0.093	rgb(218,199,199)	1.8632	2,2
Mafb	Lhfp	0.5298	44.09	0.093	rgb(218,199,199)	1.8632	2,2
Mef2b	Car9	0.5298	44.09	0.09	rgb(218,200,200)	1.8632	2,2
Mxi1	Maged2	0.5298	44.09	0.094	rgb(218,199,199)	1.8632	2,2
Mxi1	Rpp14	-0.5298	44.09	-9.5E-02	rgb(196,204,221)	1.8632	2,2
Myc	Arhgef40	-0.5298	44.09	-9.3E-02	rgb(197,205,221)	1.8632	None
Mycn	Agpat9	0.5298	44.09	0.093	rgb(218,199,199)	1.8632	2,2
Nfil3	Lingo3	0.5298	44.09	0.092	rgb(218,199,200)	1.8632	2,2
Nr3c2	Atp2c2	0.5298	44.09	0.089	rgb(218,200,200)	1.8632	2,2
Pbx2	Naga	0.5298	44.09	0.093	rgb(218,199,200)	1.8632	2,2
Plagl1	Adamts17	-0.5298	44.09	-9.2E-02	rgb(197,205,221)	1.8632	2,2
Rara	Mex3d	0.5298	44.09	0.086	rgb(218,201,201)	1.8632	2,2
Runx1	Vav3	-0.5298	44.09	-8.8E-02	rgb(198,205,220)	1.8632	None
Smad4	Sec24d	0.5298	44.09	0.086	rgb(218,201,201)	1.8632	2,2
Snai2	Pgr15l	0.5298	44.09	0.087	rgb(218,200,200)	1.8632	2,2
Sox4	Rftn2	0.5298	44.09	0.09	rgb(218,200,200)	1.8632	2,2
Sox6	Col2a1	0.5298	44.09	0.089	rgb(218,200,200)	1.8632	2,2
Sox6	Muc5ac	0.5298	44.09	0.09	rgb(218,200,200)	1.8632	2,2
Sp6	Tapbp	0.5298	44.09	0.088	rgb(218,200,200)	1.8632	None
Stat1	P2ry14	0.5298	44.09	0.093	rgb(218,199,199)	1.8632	None
Stat3	Slc25a48	-0.5298	44.09	-8.9E-02	rgb(198,205,220)	1.8632	2,2
Tead1	Sik1	-0.5298	44.09	-9.0E-02	rgb(197,205,220)	1.8632	2,2
Trerf1	Ccdc92	0.5298	44.09	0.086	rgb(218,201,201)	1.8632	2,2
Vax2	Lif	0.5298	44.09	0.085	rgb(218,201,201)	1.8632	2,2
Akna	Atcay	0.5298	44.09	0.088	rgb(218,200,200)	1.8632	2,2
Cggbp1	Cacna1c	-0.5298	44.09	-9.1E-02	rgb(197,205,220)	1.8632	2,2
Dach2	Ctsf	0.5298	44.09	0.087	rgb(218,200,201)	1.8632	2,2
L3mbtl3	Bcam	0.5298	44.09	0.089	rgb(218,200,200)	1.8632	2,2
Ncoa1	Car2	-0.5298	44.09	-9.2E-02	rgb(197,205,221)	1.8632	2,2
Ncoa1	Ccdc63	0.5298	44.09	0.094	rgb(218,199,199)	1.8632	2,2
Ncoa1	Stx1a	0.5298	44.09	0.086	rgb(218,201,201)	1.8632	2,2
Tshz2	1700001L05Rik	-0.5298	44.09	-9.3E-02	rgb(197,205,221)	1.8632	2,2
Tulp3	Sbf2	0.5298	44.09	0.089	rgb(218,200,200)	1.8632	2,2
Zbtb20	Znrf1	0.5298	44.09	0.095	rgb(218,199,199)	1.8632	2,2
Zfp111	Fbxo44	0.5298	44.09	0.092	rgb(218,199,200)	1.8632	2,2
Zfp184	Bahcc1	0.5298	44.09	0.095	rgb(218,199,199)	1.8632	2,2
Zfp280c	Nfkbia	-0.5298	44.09	-9.1E-02	rgb(197,205,220)	1.8632	2,2
Zfp345	Eno4	0.5298	44.09	0.091	rgb(218,200,200)	1.8632	2,2
Zfp367	Rabgap1l	0.5298	44.09	0.087	rgb(218,200,201)	1.8632	2,2
Zfp503	Bahcc1	0.5298	44.09	0.094	rgb(218,199,199)	1.8632	2,2
Zfp57	Gpr98	0.5298	44.09	0.086	rgb(218,200,201)	1.8632	2,2
Zfp629	Krtcap2	0.5298	44.09	0.09	rgb(218,200,200)	1.8632	2,2
Zfp651	Il33	0.5298	44.09	0.095	rgb(218,199,199)	1.8632	2,2
Zfp948	Nox1	0.5298	44.09	0.094	rgb(218,199,199)	1.8632	2,2
Ahrr	Scamp5	0.52889	44.08	0.081	rgb(218,202,202)	1.863	2,2
Bcl11b	Tpm1	-0.52889	44.08	-7.9E-02	rgb(200,207,220)	1.863	2,2
Cdc5l	Yif1b	-0.52889	44.08	-7.6E-02	rgb(201,207,220)	1.863	2,2
Creb5	Cpne6	0.52889	44.08	0.078	rgb(218,202,202)	1.863	2,2
Creb5	Tnr	0.52889	44.08	0.081	rgb(218,201,202)	1.863	2,2
Ets2	Ccng1	-0.52889	44.08	-8.1E-02	rgb(200,206,220)	1.863	2,2
Ets2	H60b	0.52889	44.08	0.08	rgb(218,202,202)	1.863	2,2
Etv6	Cnksr3	-0.52889	44.08	-8.3E-02	rgb(199,206,220)	1.863	2,2
Fosb	Slc39a10	-0.52889	44.08	-8.4E-02	rgb(199,206,220)	1.863	2,2
Foxo3	Il21	-0.52889	44.08	-8.4E-02	rgb(199,206,220)	1.863	None
Glis2	Itga7	0.52889	44.08	0.082	rgb(218,201,202)	1.863	2,2
Hdx	Ttn	0.52889	44.08	0.078	rgb(218,202,202)	1.863	2,2
Hhex	Gm6792	0.52889	44.08	0.079	rgb(218,202,202)	1.863	2,2
Homez	Mttp	0.52889	44.08	0.08	rgb(218,202,202)	1.863	2,2
Ikzf2	Hmcn1	-0.52889	44.08	-7.9E-02	rgb(200,207,220)	1.863	2,2
Ikzf3	Tnfsf11	-0.52889	44.08	-8.3E-02	rgb(199,206,220)	1.863	2,2
Klf3	Rbpj	-0.52889	44.08	-8.3E-02	rgb(199,206,220)	1.863	2,2
Klf9	Drosha	-0.52889	44.08	-7.9E-02	rgb(200,207,220)	1.863	2,2
Pbx2	Zkscan17	0.52889	44.08	0.08	rgb(218,202,202)	1.863	2,2
Pparg	C3	0.52889	44.08	0.078	rgb(218,202,202)	1.863	None
Prox1	Idi2	0.52889	44.08	0.084	rgb(218,201,201)	1.863	2,2
Rora	Cdh3	-0.52889	44.08	-8.4E-02	rgb(199,206,220)	1.863	2,2
Sox21	Atxn1	0.52889	44.08	0.082	rgb(218,201,201)	1.863	2,2
Sp6	L3mbtl3	0.52889	44.08	0.076	rgb(218,202,203)	1.863	2,2
Spib	Zdhhc15	0.52889	44.08	0.08	rgb(218,202,202)	1.863	2,2
Stat2	L1cam	0.52889	44.08	0.077	rgb(218,202,202)	1.863	2,2
Stat3	Cnnm4	0.52889	44.08	0.079	rgb(218,202,202)	1.863	2,2
Stat3	Plscr3	0.52889	44.08	0.079	rgb(218,202,202)	1.863	2,2
Tcf4	Pdzd4	-0.52889	44.08	-7.7E-02	rgb(200,207,220)	1.863	2,2
Trp73	Tmem171	0.52889	44.08	0.082	rgb(218,201,202)	1.863	2,2
Vax2	Ift57	0.52889	44.08	0.083	rgb(218,201,201)	1.863	2,2
Aebp2	Tox2	0.52889	44.08	0.078	rgb(218,202,202)	1.863	2,2
Cbx2	Gpr18	-0.52889	44.08	-8.3E-02	rgb(199,206,220)	1.863	2,2
Crebl2	Lrrc59	-0.52889	44.08	-7.8E-02	rgb(200,207,220)	1.863	2,2
Dot1l	H2-Q10	-0.52889	44.08	-8.4E-02	rgb(199,206,220)	1.863	2,2
Gm13157	Zswim4	-0.52889	44.08	-8.4E-02	rgb(199,206,220)	1.863	2,2
Gm13242	Ttll13	0.52889	44.08	0.084	rgb(218,201,201)	1.863	2,2
Prdm8	Tmem19	0.52889	44.08	0.085	rgb(218,201,201)	1.863	2,2
Skil	Tppp	0.52889	44.08	0.079	rgb(218,202,202)	1.863	2,2
Zbtb38	Syne1	0.52889	44.08	0.078	rgb(218,202,202)	1.863	2,2
Zfp280b	6430548M08Rik	-0.52889	44.08	-7.5E-02	rgb(201,207,220)	1.863	2,2
Zfp516	Rhobtb1	0.52889	44.08	0.083	rgb(218,201,201)	1.863	2,2
Zfp629	4921507P07Rik	-0.52889	44.08	-8.2E-02	rgb(199,206,220)	1.863	2,2
Zfp704	Lamc2	-0.52889	44.08	-7.7E-02	rgb(200,207,220)	1.863	2,2
Zfp768	Cercam	0.52889	44.08	0.083	rgb(218,201,201)	1.863	2,2
Zfp809	Snora75	0.52889	44.08	0.076	rgb(218,203,203)	1.863	2,2
Zfp874a	Glipr1	0.52889	44.08	0.084	rgb(218,201,201)	1.863	2,2
Zfp93	Foxo1	-0.52889	44.08	-7.7E-02	rgb(200,207,220)	1.863	2,2
Zscan2	Jakmip1	0.52889	44.08	0.082	rgb(218,201,201)	1.863	2,2
Ahctf1	Hmgcl	-0.52798	44.07	-6.9E-02	rgb(202,208,220)	1.8628	2,2
Bach1	Zfp229	-0.52798	44.07	-7.0E-02	rgb(202,208,220)	1.8628	2,2
Creb5	Gpr152	0.52798	44.07	0.073	rgb(218,203,203)	1.8628	2,2
Dmrt2	Zfp105	0.52798	44.07	0.07	rgb(218,204,204)	1.8628	2,2
Elf1	Galk1	0.52798	44.07	0.068	rgb(218,204,204)	1.8628	2,2
Eomes	Apobec1	0.52798	44.07	0.075	rgb(218,203,203)	1.8628	2,2
Foxf2	Foxh1	-0.52798	44.07	-7.3E-02	rgb(201,207,220)	1.8628	2,2
Foxo3	Frmd4b	-0.52798	44.07	-7.0E-02	rgb(202,208,220)	1.8628	None
Gata3	Tlr9	0.52798	44.07	0.071	rgb(218,203,204)	1.8628	2,2
Hes1	Chic2	0.52798	44.07	0.074	rgb(218,203,203)	1.8628	2,2
Hif3a	Efnb2	-0.52798	44.07	-6.8E-02	rgb(202,208,220)	1.8628	2,2
Klf13	Amz1	0.52798	44.07	0.068	rgb(218,204,204)	1.8628	2,2
Klf13	Rufy3	-0.52798	44.07	-7.4E-02	rgb(201,207,220)	1.8628	2,2
Maff	Hemgn	0.52798	44.07	0.069	rgb(218,204,204)	1.8628	2,2
Myt1l	Fzd3	0.52798	44.07	0.068	rgb(218,204,204)	1.8628	2,2
Nkx1-2	Siglec15	0.52798	44.07	0.071	rgb(218,203,204)	1.8628	2,2
Prdm16	Dusp2	-0.52798	44.07	-7.2E-02	rgb(201,208,220)	1.8628	2,2
Scrt1	Slc38a1	-0.52798	44.07	-7.1E-02	rgb(202,208,220)	1.8628	2,2
Smad3	Acsl6	-0.52798	44.07	-7.3E-02	rgb(201,207,220)	1.8628	2,2
Smad3	Xylt2	0.52798	44.07	0.065	rgb(218,205,205)	1.8628	2,2
Sox21	Fam198a	0.52798	44.07	0.069	rgb(218,204,204)	1.8628	2,2
Sox6	Gpr152	0.52798	44.07	0.074	rgb(218,203,203)	1.8628	2,2
Spib	Clec2g	0.52798	44.07	0.075	rgb(218,203,203)	1.8628	2,2
Thra	Entpd2	0.52798	44.07	0.072	rgb(218,203,203)	1.8628	2,2
Thra	Gatsl3	0.52798	44.07	0.068	rgb(218,204,204)	1.8628	2,2
Twist1	Ticam2	0.52798	44.07	0.069	rgb(218,204,204)	1.8628	2,2
Yy2	Hbs1l	0.52798	44.07	0.065	rgb(218,204,205)	1.8628	2,2
Adnp	Capg	-0.52798	44.07	-6.9E-02	rgb(202,208,220)	1.8628	2,2
Drap1	Calhm1	-0.52798	44.07	-6.7E-02	rgb(203,208,220)	1.8628	2,2
Mxd4	Lrp8	-0.52798	44.07	-7.4E-02	rgb(201,207,220)	1.8628	2,2
Prox2	Tes	-0.52798	44.07	-7.0E-02	rgb(202,208,220)	1.8628	2,2
Scml4	Havcr1	-0.52798	44.07	-6.6E-02	rgb(203,208,219)	1.8628	2,2
Sgsm2	Tsku	-0.52798	44.07	-6.8E-02	rgb(202,208,220)	1.8628	2,2
Zfp341	Ptprf	0.52798	44.07	0.066	rgb(218,204,205)	1.8628	2,2
Zfp787	4632428N05Rik	0.52798	44.07	0.072	rgb(218,203,203)	1.8628	2,2
Zfp90	Popdc2	-0.52798	44.07	-6.7E-02	rgb(202,208,220)	1.8628	2,2
Zfp938	Zdhhc18	-0.52798	44.07	-6.8E-02	rgb(202,208,220)	1.8628	2,2
Crem	Plaur	-0.52708	44.06	-6.1E-02	rgb(204,209,219)	1.8626	None
Ets1	Lair1	0.52708	44.06	0.063	rgb(218,205,205)	1.8626	2,2
Fosl2	Cdkl5	-0.52708	44.06	-5.6E-02	rgb(205,210,219)	1.8626	2,2
Foxj1	Nckipsd	0.52708	44.06	0.057	rgb(218,206,206)	1.8626	2,2
Gli3	Cabyr	-0.52708	44.06	-5.6E-02	rgb(205,210,219)	1.8626	2,2
Ikzf4	Fam102a	0.52708	44.06	0.059	rgb(218,206,206)	1.8626	2,2
Klf13	Zhx3	0.52708	44.06	0.057	rgb(218,206,206)	1.8626	2,2
Osr2	Tmem19	0.52708	44.06	0.055	rgb(218,206,207)	1.8626	2,2
Rorc	Fam129b	0.52708	44.06	0.064	rgb(218,205,205)	1.8626	2,2
Runx2	Fgf16	0.52708	44.06	0.065	rgb(218,205,205)	1.8626	2,2
Srf	Grin3b	0.52708	44.06	0.058	rgb(218,206,206)	1.8626	2,2
Stat3	Selp	0.52708	44.06	0.059	rgb(218,206,206)	1.8626	None
Tal2	Nid1	-0.52708	44.06	-6.3E-02	rgb(203,209,219)	1.8626	2,2
Tcf12	Glipr2	0.52708	44.06	0.063	rgb(218,205,205)	1.8626	2,2
Tcf4	2900011O08Rik	0.52708	44.06	0.056	rgb(218,206,207)	1.8626	2,2
Tcf7l1	Syde1	-0.52708	44.06	-5.7E-02	rgb(205,209,219)	1.8626	2,2
Tef	Gbp9	0.52708	44.06	0.06	rgb(218,206,206)	1.8626	2,2
Topors	Nedd9	0.52708	44.06	0.059	rgb(218,206,206)	1.8626	2,2
Twist1	Arhgap22	0.52708	44.06	0.064	rgb(218,205,205)	1.8626	2,2
Twist1	Mid2	0.52708	44.06	0.06	rgb(218,205,206)	1.8626	2,2
Hes6	Thra	0.52708	44.06	0.056	rgb(218,206,206)	1.8626	2,2
Klf6	1110007C09Rik	0.52708	44.06	0.062	rgb(218,205,205)	1.8626	2,2
L3mbtl3	Slamf6	0.52708	44.06	0.057	rgb(218,206,206)	1.8626	2,2
Sgsm2	Lepre1	0.52708	44.06	0.062	rgb(218,205,205)	1.8626	2,2
Thap3	Hspb11	0.52708	44.06	0.065	rgb(218,205,205)	1.8626	2,2
Trps1	Cep170	0.52708	44.06	0.055	rgb(218,206,207)	1.8626	2,2
Whsc1	Cd7	-0.52708	44.06	-5.9E-02	rgb(204,209,219)	1.8626	2,2
Zbtb11	B9d1	-0.52708	44.06	-5.6E-02	rgb(205,210,219)	1.8626	2,2
Zfp318	Cmah	0.52708	44.06	0.06	rgb(218,206,206)	1.8626	2,2
Zfp57	Ces2e	0.52708	44.06	0.064	rgb(218,205,205)	1.8626	2,2
Zfp629	Dlst	0.52708	44.06	0.056	rgb(218,206,206)	1.8626	2,2
Zfp771	Ssh2	-0.52708	44.06	-5.8E-02	rgb(204,209,219)	1.8626	2,2
Zfp84	Sh2b2	-0.52708	44.06	-5.5E-02	rgb(205,210,219)	1.8626	2,2
Zfp869	Taf7	0.52708	44.06	0.063	rgb(218,205,205)	1.8626	2,2
Ahrr	Ildr1	0.52617	44.05	0.052	rgb(218,207,207)	1.8624	2,2
Ahrr	Myh3	0.52617	44.05	0.047	rgb(218,208,208)	1.8624	2,2
Batf	Synpo	-0.52617	44.05	-5.3E-02	rgb(206,210,219)	1.8624	2,2
Bhlha15	Smek2	-0.52617	44.05	-5.4E-02	rgb(205,210,219)	1.8624	2,2
Ddit3	Syf2	0.52617	44.05	0.054	rgb(218,207,207)	1.8624	2,2
Elk3	Rassf6	0.52617	44.05	0.052	rgb(218,207,207)	1.8624	2,2
Etv5	Rassf8	0.52617	44.05	0.053	rgb(218,207,207)	1.8624	2,2
Foxc1	Grtp1	0.52617	44.05	0.049	rgb(218,208,208)	1.8624	2,2
Foxp3	Slc9a2	-0.52617	44.05	-5.3E-02	rgb(205,210,219)	1.8624	2,2
Foxq1	Rapsn	0.52617	44.05	0.049	rgb(218,208,208)	1.8624	2,2
Hsf1	Sugt1	-0.52617	44.05	-5.4E-02	rgb(205,210,219)	1.8624	2,2
Ikzf2	Rtn1	-0.52617	44.05	-4.9E-02	rgb(206,211,219)	1.8624	2,2
Klf11	Ulk2	0.52617	44.05	0.051	rgb(218,207,207)	1.8624	2,2
Klf4	Nsun6	0.52617	44.05	0.053	rgb(218,207,207)	1.8624	None
Lin54	Themis	0.52617	44.05	0.053	rgb(218,207,207)	1.8624	2,2
Maf	Ptgs2	-0.52617	44.05	-5.4E-02	rgb(205,210,219)	1.8624	2,2
Meis2	Gucy2c	0.52617	44.05	0.052	rgb(218,207,207)	1.8624	2,2
Npas4	Sepw1	-0.52617	44.05	-4.6E-02	rgb(207,211,219)	1.8624	2,2
Osr2	Lrrk1	-0.52617	44.05	-4.5E-02	rgb(207,211,219)	1.8624	2,2
Pknox1	Ubl4	0.52617	44.05	0.048	rgb(218,208,208)	1.8624	2,2
Pou6f1	Slc16a13	-0.52617	44.05	-4.8E-02	rgb(207,211,219)	1.8624	2,2
Pparg	Marcks	0.52617	44.05	0.054	rgb(218,207,207)	1.8624	2,2
Relb	Rab35	0.52617	44.05	0.051	rgb(218,207,207)	1.8624	None
Sox5	Dlg2	0.52617	44.05	0.052	rgb(218,207,207)	1.8624	None
Sox5	Mrgpre	0.52617	44.05	0.053	rgb(218,207,207)	1.8624	2,2
Trerf1	Lamc2	0.52617	44.05	0.048	rgb(218,208,208)	1.8624	2,2
Eea1	Gramd1b	0.52617	44.05	0.052	rgb(218,207,207)	1.8624	2,2
Klf6	Sh3gl3	-0.52617	44.05	-5.3E-02	rgb(205,210,219)	1.8624	2,2
L3mbtl3	Ifitm3	-0.52617	44.05	-4.5E-02	rgb(207,211,219)	1.8624	2,2
Prox2	Mir130b	0.52617	44.05	0.046	rgb(218,208,208)	1.8624	2,2
Setdb2	Tspan2	0.52617	44.05	0.048	rgb(218,208,208)	1.8624	2,2
Sohlh1	Ifitm5	0.52617	44.05	0.055	rgb(218,207,207)	1.8624	2,2
Zbed3	Iqsec2	-0.52617	44.05	-4.8E-02	rgb(206,211,219)	1.8624	2,2
Zfp229	Gm16386	0.52617	44.05	0.054	rgb(218,207,207)	1.8624	2,2
Zfp341	Ptprcap	-0.52617	44.05	-4.8E-02	rgb(207,211,219)	1.8624	2,2
Zfp707	Inpp5b	-0.52617	44.05	-5.0E-02	rgb(206,210,219)	1.8624	2,2
Zfp787	Atp1a3	0.52617	44.05	0.047	rgb(218,208,208)	1.8624	2,2
Atf3	Hspa2	0.52527	44.04	0.039	rgb(217,210,210)	1.8622	2,2
Bhlhe41	Hspb11	0.52527	44.04	0.041	rgb(217,209,209)	1.8622	2,2
Ebf1	Msc	0.52527	44.04	0.042	rgb(217,209,209)	1.8622	2,2
Egr4	Cdk5r1	0.52527	44.04	0.036	rgb(217,210,210)	1.8622	None
Egr4	Stard5	-0.52527	44.04	-4.5E-02	rgb(207,211,219)	1.8622	2,2
Fosl2	Igsf9	-0.52527	44.04	-3.9E-02	rgb(208,212,218)	1.8622	None
Hif3a	Rab20	-0.52527	44.04	-4.0E-02	rgb(208,212,219)	1.8622	2,2
Hlx	Klrk1	0.52527	44.04	0.037	rgb(217,210,210)	1.8622	2,2
Ikzf2	Agr3	0.52527	44.04	0.038	rgb(217,210,210)	1.8622	2,2
Klf11	Abcg1	-0.52527	44.04	-3.7E-02	rgb(209,212,218)	1.8622	2,2
Klf13	Gabrr2	-0.52527	44.04	-4.3E-02	rgb(208,211,219)	1.8622	2,2
Lin54	1110057K04Rik	-0.52527	44.04	-3.9E-02	rgb(209,212,218)	1.8622	2,2
Nr4a3	Pla2g4f	0.52527	44.04	0.036	rgb(217,210,210)	1.8622	2,2
Prdm16	Slc30a1	0.52527	44.04	0.036	rgb(217,210,210)	1.8622	2,2
Rfx2	Syde1	0.52527	44.04	0.043	rgb(217,209,209)	1.8622	2,2
Sox5	Atp6v0d2	0.52527	44.04	0.043	rgb(217,209,209)	1.8622	2,2
Sox6	Slc25a48	0.52527	44.04	0.041	rgb(217,209,209)	1.8622	2,2
Tal2	Otx1	0.52527	44.04	0.037	rgb(217,210,210)	1.8622	2,2
Tead1	Abtb2	-0.52527	44.04	-4.1E-02	rgb(208,212,219)	1.8622	2,2
Tead1	Fermt1	-0.52527	44.04	-4.4E-02	rgb(207,211,219)	1.8622	2,2
Twist1	Nid1	-0.52527	44.04	-4.1E-02	rgb(208,212,219)	1.8622	2,2
Zfp467	Frmd4b	-0.52527	44.04	-4.4E-02	rgb(207,211,219)	1.8622	2,2
Zfp467	Ocln	0.52527	44.04	0.035	rgb(217,210,210)	1.8622	2,2
Zfp652	Ets1	0.52527	44.04	0.042	rgb(217,209,209)	1.8622	2,2
Zbtb46	Nid1	0.52527	44.04	0.039	rgb(217,210,210)	1.8622	2,2
Zfp420	Cacnb2	-0.52527	44.04	-4.0E-02	rgb(208,212,219)	1.8622	2,2
Zfp598	Cst3	-0.52527	44.04	-4.2E-02	rgb(208,211,219)	1.8622	2,2
Zfp960	Nkx3-1	-0.52527	44.04	-3.8E-02	rgb(209,212,218)	1.8622	2,2
Ahr	Myo3b	0.52436	44.03	0.025	rgb(217,212,212)	1.862	2,2
Bcl6	Igtp	-0.52436	44.03	-3.4E-02	rgb(210,213,218)	1.862	2,2
E4f1	Nrn1	-0.52436	44.03	-2.8E-02	rgb(211,213,218)	1.862	2,2
Gata3	Rab20	0.52436	44.03	0.034	rgb(217,211,211)	1.862	None
Hbp1	Gusb	0.52436	44.03	0.031	rgb(217,211,211)	1.862	2,2
Lef1	Il15ra	-0.52436	44.03	-3.1E-02	rgb(210,213,218)	1.862	2,2
Maf	Il15ra	-0.52436	44.03	-2.9E-02	rgb(211,213,218)	1.862	2,2
Maf	Ncoa7	-0.52436	44.03	-2.9E-02	rgb(211,213,218)	1.862	None
Nfatc4	Eng	0.52436	44.03	0.029	rgb(217,211,211)	1.862	2,2
Nfatc4	Rgs16	0.52436	44.03	0.034	rgb(217,210,211)	1.862	2,2
Npas4	Lingo4	0.52436	44.03	0.033	rgb(217,211,211)	1.862	2,2
Rel	Gigyf2	0.52436	44.03	0.029	rgb(217,211,212)	1.862	2,2
Sox15	Nfe2	0.52436	44.03	0.031	rgb(217,211,211)	1.862	2,2
Trerf1	Prpsap2	-0.52436	44.03	-3.2E-02	rgb(210,213,218)	1.862	2,2
Zbed3	Ocrl	-0.52436	44.03	-3.4E-02	rgb(210,213,218)	1.862	2,2
Zeb2	Prr7	-0.52436	44.03	-3.2E-02	rgb(210,213,218)	1.862	2,2
Zfp266	Chn2	0.52436	44.03	0.026	rgb(217,212,212)	1.862	2,2
Zfp354c	Arhgef10	0.52436	44.03	0.03	rgb(217,211,211)	1.862	2,2
Zfp367	Ctla4	0.52436	44.03	0.032	rgb(217,211,211)	1.862	2,2
Zfp612	Csf2	0.52436	44.03	0.032	rgb(217,211,211)	1.862	2,2
Zfp831	Stk38l	-0.52436	44.03	-3.4E-02	rgb(210,212,218)	1.862	2,2
Zfp960	Bcam	-0.52436	44.03	-2.8E-02	rgb(211,213,218)	1.862	2,2
Bhlhe40	Lamc1	0.52346	44.02	0.02	rgb(217,213,213)	1.8618	2,2
Creb3l1	Dapl1	0.52346	44.02	0.023	rgb(217,213,213)	1.8618	2,2
Crem	Arhgef10	0.52346	44.02	0.019	rgb(217,213,213)	1.8618	None
Cux1	Plxnc1	-0.52346	44.02	-1.7E-02	rgb(213,215,218)	1.8618	2,2
Etv2	Kctd19	0.52346	44.02	0.021	rgb(217,213,213)	1.8618	2,2
Etv6	Phldb2	-0.52346	44.02	-1.9E-02	rgb(213,215,218)	1.8618	2,2
Foxp2	Unc79	0.52346	44.02	0.025	rgb(217,212,212)	1.8618	2,2
Hif3a	Endou	0.52346	44.02	0.019	rgb(217,213,213)	1.8618	2,2
Hsf4	Rcn3	0.52346	44.02	0.016	rgb(217,214,214)	1.8618	2,2
Kdm2b	Pid1	0.52346	44.02	0.017	rgb(217,214,214)	1.8618	2,2
Klf13	Tfpi	0.52346	44.02	0.021	rgb(217,213,213)	1.8618	2,2
Klf3	Ccr5	-0.52346	44.02	-1.6E-02	rgb(214,215,218)	1.8618	2,2
Nfil3	Cetn4	0.52346	44.02	0.024	rgb(217,213,213)	1.8618	2,2
Prox1	Mybphl	0.52346	44.02	0.02	rgb(217,213,213)	1.8618	2,2
Prrx1	Inpp5b	0.52346	44.02	0.017	rgb(217,214,214)	1.8618	2,2
Sox4	Sytl2	0.52346	44.02	0.019	rgb(217,213,213)	1.8618	None
Sox5	Nkain1	0.52346	44.02	0.025	rgb(217,212,212)	1.8618	2,2
Tcf4	Mpp1	-0.52346	44.02	-1.6E-02	rgb(214,215,218)	1.8618	2,2
Tef	Ppp3ca	0.52346	44.02	0.021	rgb(217,213,213)	1.8618	2,2
Tfdp2	Cdkn2c	0.52346	44.02	0.019	rgb(217,213,213)	1.8618	2,2
Thap1	F3	-0.52346	44.02	-1.7E-02	rgb(213,215,218)	1.8618	2,2
Thra	Mapre3	0.52346	44.02	0.02	rgb(217,213,213)	1.8618	2,2
Zfp202	1700034H15Rik	0.52346	44.02	0.022	rgb(217,213,213)	1.8618	2,2
Zfp281	Stab1	-0.52346	44.02	-1.9E-02	rgb(213,215,218)	1.8618	None
Zic2	Gys1	-0.52346	44.02	-1.9E-02	rgb(213,214,218)	1.8618	2,2
Zic2	Tpd52	0.52346	44.02	0.016	rgb(217,214,214)	1.8618	2,2
Drap1	Psme1	-0.52346	44.02	-1.7E-02	rgb(213,215,218)	1.8618	2,2
Mbnl2	Acox1	0.52346	44.02	0.021	rgb(217,213,213)	1.8618	2,2
Zbtb48	Spata6	-0.52346	44.02	-1.8E-02	rgb(213,215,218)	1.8618	2,2
Zfp318	Pag1	0.52346	44.02	0.025	rgb(217,212,212)	1.8618	2,2
Zfp513	Tbx6	0.52346	44.02	0.023	rgb(217,213,213)	1.8618	2,2
Zfp580	Il10	-0.52346	44.02	-2.3E-02	rgb(212,214,218)	1.8618	2,2
Zfp90	Tle2	-0.52346	44.02	-1.8E-02	rgb(213,215,218)	1.8618	2,2
