TF	Target	SignedQuantile	NonzeroSubsamples(Stability)	pCorr	stroke	stroke-width	stroke-dasharray
Bach1	Nt5c1a	-0.11097	37.03	-2.6E-02	rgb(211,214,218)	1.7219	None
Bcl6	Glipr2	0.11097	37.03	0.033	rgb(217,211,211)	1.7219	None
Cux1	4930486L24Rik	-0.11097	37.03	-3.3E-02	rgb(210,213,218)	1.7219	2,2
Egr3	Ar	0.11097	37.03	0.027	rgb(217,212,212)	1.7219	None
Eomes	St8sia6	0.11097	37.03	0.032	rgb(217,211,211)	1.7219	None
Erg	Susd1	-0.11097	37.03	-3.4E-02	rgb(210,212,218)	1.7219	None
Erg	Trib1	0.11097	37.03	0.033	rgb(217,211,211)	1.7219	2,2
Etv1	Shroom3	0.11097	37.03	0.035	rgb(217,210,210)	1.7219	2,2
Fosl1	Tlr2	0.11097	37.03	0.033	rgb(217,211,211)	1.7219	2,2
Foxf2	Nr4a3	-0.11097	37.03	-3.1E-02	rgb(210,213,218)	1.7219	2,2
Foxp2	Syt7	0.11097	37.03	0.025	rgb(217,212,212)	1.7219	2,2
Gata1	Gja5	0.11097	37.03	0.035	rgb(217,210,210)	1.7219	2,2
Gata2	Vav3	0.11097	37.03	0.033	rgb(217,211,211)	1.7219	None
Gfi1	Mapk8ip1	0.11097	37.03	0.028	rgb(217,212,212)	1.7219	2,2
Gfi1	Myo1e	-0.11097	37.03	-2.7E-02	rgb(211,213,218)	1.7219	2,2
Hlf	Igtp	-0.11097	37.03	-3.3E-02	rgb(210,213,218)	1.7219	None
Hlf	Mir692-1	-0.11097	37.03	-2.7E-02	rgb(211,213,218)	1.7219	2,2
Hmx2	Cd200r3	0.11097	37.03	0.034	rgb(217,211,211)	1.7219	None
Hoxd11	Igfbp7	0.11097	37.03	0.034	rgb(217,210,211)	1.7219	None
Ikzf2	Gm2447	0.11097	37.03	0.026	rgb(217,212,212)	1.7219	2,2
Irf2	Rab4b	-0.11097	37.03	-3.2E-02	rgb(210,213,218)	1.7219	None
Irf8	Ptpn4	-0.11097	37.03	-3.1E-02	rgb(210,213,218)	1.7219	None
Irf9	Col15a1	-0.11097	37.03	-2.5E-02	rgb(212,214,218)	1.7219	None
Jdp2	Itgb8	-0.11097	37.03	-3.1E-02	rgb(210,213,218)	1.7219	None
Junb	Ddr1	0.11097	37.03	0.031	rgb(217,211,211)	1.7219	None
Klf13	Ppfia3	0.11097	37.03	0.025	rgb(217,212,212)	1.7219	None
Klf7	Inca1	0.11097	37.03	0.034	rgb(217,211,211)	1.7219	None
Nfatc1	Trim30b	-0.11097	37.03	-2.7E-02	rgb(211,213,218)	1.7219	None
Nfatc4	Npr1	0.11097	37.03	0.028	rgb(217,212,212)	1.7219	None
Nfe2	Gm10389	0.11097	37.03	0.028	rgb(217,212,212)	1.7219	2,2
Nhlh1	C330021F23Rik	0.11097	37.03	0.031	rgb(217,211,211)	1.7219	None
Pou2af1	6530402F18Rik	-0.11097	37.03	-3.4E-02	rgb(210,213,218)	1.7219	2,2
Ppard	Lyrm1	0.11097	37.03	0.025	rgb(217,212,212)	1.7219	None
Rfx3	Acot6	-0.11097	37.03	-3.0E-02	rgb(210,213,218)	1.7219	None
Smad3	Gabbr1	-0.11097	37.03	-2.5E-02	rgb(212,214,218)	1.7219	None
Sp4	Zcchc3	-0.11097	37.03	-3.0E-02	rgb(211,213,218)	1.7219	2,2
Sp6	Wwp1	-0.11097	37.03	-2.5E-02	rgb(211,214,218)	1.7219	None
Sp9	Wwp1	0.11097	37.03	0.027	rgb(217,212,212)	1.7219	None
Stat2	Pln	0.11097	37.03	0.031	rgb(217,211,211)	1.7219	None
Tal2	Fyn	-0.11097	37.03	-3.3E-02	rgb(210,213,218)	1.7219	None
Tcf7l2	Isg20	0.11097	37.03	0.026	rgb(217,212,212)	1.7219	None
Vdr	Emp1	0.11097	37.03	0.031	rgb(217,211,211)	1.7219	None
Xbp1	Dusp8	-0.11097	37.03	-3.2E-02	rgb(210,213,218)	1.7219	None
Zbtb4	B3gnt3	0.11097	37.03	0.03	rgb(217,211,211)	1.7219	2,2
Zfp281	Ypel4	0.11097	37.03	0.029	rgb(217,212,212)	1.7219	None
Zfp523	Zfp108	0.11097	37.03	0.026	rgb(217,212,212)	1.7219	None
Zfp711	Oaf	0.11097	37.03	0.03	rgb(217,211,211)	1.7219	2,2
Cenpt	Ptn	0.11097	37.03	0.034	rgb(217,211,211)	1.7219	2,2
Mxd1	Ctsw	-0.11097	37.03	-2.8E-02	rgb(211,213,218)	1.7219	2,2
Naif1	Uqcrq	0.11097	37.03	0.034	rgb(217,211,211)	1.7219	2,2
Zfp28	Snx31	0.11097	37.03	0.026	rgb(217,212,212)	1.7219	2,2
Zfp296	Lhfpl2	-0.11097	37.03	-3.1E-02	rgb(210,213,218)	1.7219	2,2
Zfp354c	Lad1	-0.11097	37.03	-3.0E-02	rgb(210,213,218)	1.7219	2,2
Zfp462	Unc79	0.11097	37.03	0.033	rgb(217,211,211)	1.7219	2,2
Zfp532	Rassf4	0.11097	37.03	0.031	rgb(217,211,211)	1.7219	2,2
Zfp575	Ckm	-0.11097	37.03	-3.2E-02	rgb(210,213,218)	1.7219	2,2
Zfp64	1700001L05Rik	-0.11097	37.03	-3.3E-02	rgb(210,213,218)	1.7219	2,2
Zfp820	Pgr15l	-0.11097	37.03	-3.3E-02	rgb(210,213,218)	1.7219	2,2
Zfp820	Tmem171	0.11097	37.03	0.029	rgb(217,212,212)	1.7219	2,2
Zhx2	D930048N14Rik	-0.11097	37.03	-2.6E-02	rgb(211,214,218)	1.7219	2,2
Zhx3	Slc25a48	-0.11097	37.03	-3.4E-02	rgb(210,213,218)	1.7219	2,2
Zkscan17	Rab11fip5	0.11097	37.03	0.035	rgb(217,210,210)	1.7219	2,2
Bach1	Gad2	0.11002	37.02	0.023	rgb(217,213,213)	1.7217	None
Bcl6	Tmem154	-0.11002	37.02	-1.9E-02	rgb(213,214,218)	1.7217	None
Creb1	Adam9	0.11002	37.02	0.017	rgb(217,214,214)	1.7217	None
Creb1	Mapk3	-0.11002	37.02	-2.2E-02	rgb(212,214,218)	1.7217	2,2
Egr3	Rel	0.11002	37.02	0.017	rgb(217,214,214)	1.7217	None
Elk3	Gbp9	0.11002	37.02	0.016	rgb(217,214,214)	1.7217	2,2
Etv5	Appl2	0.11002	37.02	0.019	rgb(217,213,213)	1.7217	None
Foxf2	Chm	0.11002	37.02	0.018	rgb(217,214,214)	1.7217	None
Hhex	Tbc1d4	0.11002	37.02	0.019	rgb(217,213,213)	1.7217	None
Hlf	Ntn4	0.11002	37.02	0.019	rgb(217,213,213)	1.7217	2,2
Insm1	Slc2a2	0.11002	37.02	0.022	rgb(217,213,213)	1.7217	2,2
Irf4	B430212C06Rik	0.11002	37.02	0.021	rgb(217,213,213)	1.7217	None
Irf5	Dlgap3	0.11002	37.02	0.018	rgb(217,214,214)	1.7217	2,2
Jun	Edem1	0.11002	37.02	0.019	rgb(217,213,213)	1.7217	None
Klf12	Ccdc28b	-0.11002	37.02	-2.3E-02	rgb(212,214,218)	1.7217	2,2
Klf9	Fgf7	-0.11002	37.02	-2.3E-02	rgb(212,214,218)	1.7217	2,2
Lyl1	Entpd2	0.11002	37.02	0.02	rgb(217,213,213)	1.7217	2,2
Maf	Txlnb	-0.11002	37.02	-1.8E-02	rgb(213,215,218)	1.7217	2,2
Mga	Gm4759	0.11002	37.02	0.016	rgb(217,214,214)	1.7217	2,2
Nfe2l2	Lgals1	0.11002	37.02	0.017	rgb(217,214,214)	1.7217	None
Nfic	Dusp2	-0.11002	37.02	-2.4E-02	rgb(212,214,218)	1.7217	None
Nfil3	B230217C12Rik	0.11002	37.02	0.024	rgb(217,212,212)	1.7217	2,2
Npas2	Slc9a2	0.11002	37.02	0.019	rgb(217,213,213)	1.7217	2,2
Rara	Mta3	-0.11002	37.02	-1.7E-02	rgb(213,215,218)	1.7217	None
Rel	St8sia6	-0.11002	37.02	-1.8E-02	rgb(213,215,218)	1.7217	None
Rfx2	Tbc1d16	0.11002	37.02	0.022	rgb(217,213,213)	1.7217	None
Rreb1	Myo18a	-0.11002	37.02	-2.2E-02	rgb(212,214,218)	1.7217	None
Satb2	Tfpi	0.11002	37.02	0.023	rgb(217,213,213)	1.7217	2,2
Stat2	Bend6	0.11002	37.02	0.016	rgb(217,214,214)	1.7217	None
Tcf7l2	Enam	0.11002	37.02	0.02	rgb(217,213,213)	1.7217	None
Trp73	Gart	-0.11002	37.02	-2.2E-02	rgb(212,214,218)	1.7217	None
Usf2	Zfp820	-0.11002	37.02	-1.9E-02	rgb(213,214,218)	1.7217	None
Zbtb7a	Ltbp4	0.11002	37.02	0.021	rgb(217,213,213)	1.7217	None
Zfhx3	Olfr527	-0.11002	37.02	-2.4E-02	rgb(212,214,218)	1.7217	None
Zfp263	Syf2	-0.11002	37.02	-2.2E-02	rgb(212,214,218)	1.7217	None
Zfp263	Synj1	0.11002	37.02	0.024	rgb(217,212,212)	1.7217	None
Zfp263	Zfp609	-0.11002	37.02	-2.1E-02	rgb(213,214,218)	1.7217	None
Zfp281	Eid1	0.11002	37.02	0.015	rgb(217,214,214)	1.7217	None
Zfp711	Cd44	0.11002	37.02	0.019	rgb(217,213,213)	1.7217	2,2
Ankzf1	Sav1	-0.11002	37.02	-2.3E-02	rgb(212,214,218)	1.7217	2,2
Litaf	Oaz3	0.11002	37.02	0.016	rgb(217,214,214)	1.7217	2,2
Mxd1	Sesn3	0.11002	37.02	0.021	rgb(217,213,213)	1.7217	2,2
Ovol2	Slc41a3	0.11002	37.02	0.019	rgb(217,213,213)	1.7217	2,2
Prox2	Dcaf17	-0.11002	37.02	-1.7E-02	rgb(213,215,218)	1.7217	2,2
Rag1	2810429I04Rik	0.11002	37.02	0.019	rgb(217,213,213)	1.7217	2,2
Zfp111	Sidt1	-0.11002	37.02	-1.6E-02	rgb(213,215,218)	1.7217	2,2
Zfp277	Angptl6	0.11002	37.02	0.025	rgb(217,212,212)	1.7217	2,2
Zfp35	Dctpp1	0.11002	37.02	0.024	rgb(217,212,213)	1.7217	2,2
Batf	Rora	-0.10908	37.01	-6.8E-03	rgb(216,216,217)	1.7215	None
Bcl6b	Aldh1b1	0.10908	37.01	0.008	rgb(217,216,216)	1.7215	2,2
Ebf1	Fgl2	0.10908	37.01	0.013	rgb(217,214,214)	1.7215	2,2
Fos	Sh2d3c	-0.10908	37.01	-1.5E-02	rgb(214,215,218)	1.7215	None
Foxn3	Nxn	0.10908	37.01	0.009	rgb(217,215,215)	1.7215	2,2
Hey1	Whamm	0.10908	37.01	0.015	rgb(217,214,214)	1.7215	None
Hif3a	C1rb	0.10908	37.01	0.009	rgb(217,215,215)	1.7215	2,2
Hlf	Nek6	0.10908	37.01	0.007	rgb(217,216,216)	1.7215	2,2
Hmga2	Eef2k	0.10908	37.01	0.015	rgb(217,214,214)	1.7215	None
Hmx2	Kdelr3	0.10908	37.01	0.013	rgb(217,214,215)	1.7215	2,2
Insm1	Il9r	0.10908	37.01	0.012	rgb(217,215,215)	1.7215	2,2
Irf4	Slc14a1	-0.10908	37.01	-8.6E-03	rgb(215,216,217)	1.7215	2,2
Irf4	Tmtc1	0.10908	37.01	0.011	rgb(217,215,215)	1.7215	None
Jun	Tlr13	0.10908	37.01	0.015	rgb(217,214,214)	1.7215	None
Klf11	Alpl	-0.10908	37.01	-1.3E-02	rgb(214,215,218)	1.7215	2,2
Maf	Ncoa7	0.10908	37.01	0.012	rgb(217,215,215)	1.7215	None
Maf	Traf6	0.10908	37.01	0.005	rgb(217,216,216)	1.7215	2,2
Meis3	Ppl	-0.10908	37.01	-1.4E-02	rgb(214,215,218)	1.7215	2,2
Myc	Pip5kl1	0.10908	37.01	0.009	rgb(217,215,215)	1.7215	None
Nfia	Dph1	-0.10908	37.01	-1.5E-02	rgb(214,215,218)	1.7215	2,2
Nfkb1	Fhod3	-0.10908	37.01	-6.9E-03	rgb(216,216,217)	1.7215	None
Plagl1	Acoxl	0.10908	37.01	0.005	rgb(217,216,216)	1.7215	2,2
Pou2af1	Ets2	0.10908	37.01	0.008	rgb(217,215,215)	1.7215	None
Runx1	Tnfsf15	0.10908	37.01	0.013	rgb(217,215,215)	1.7215	None
Runx3	Arid5a	-0.10908	37.01	-6.1E-03	rgb(216,216,217)	1.7215	None
Runx3	Edaradd	-0.10908	37.01	-9.7E-03	rgb(215,216,217)	1.7215	None
Runx3	Fbxo21	0.10908	37.01	0.006	rgb(217,216,216)	1.7215	2,2
Rxra	H2-Ob	-0.10908	37.01	-9.1E-03	rgb(215,216,217)	1.7215	None
Six5	Ier3	0.10908	37.01	0.009	rgb(217,215,215)	1.7215	None
Stat5b	March3	-0.10908	37.01	-1.5E-02	rgb(214,215,218)	1.7215	None
Tcf7l2	Clec2g	0.10908	37.01	0.01	rgb(217,215,215)	1.7215	None
Zfp148	Pdp2	0.10908	37.01	0.01	rgb(217,215,215)	1.7215	None
Zic2	Mpp2	0.10908	37.01	0.014	rgb(217,214,214)	1.7215	None
Zic5	Ctsf	-0.10908	37.01	-1.2E-02	rgb(214,215,217)	1.7215	2,2
Cxxc5	Tab2	-0.10908	37.01	-5.7E-03	rgb(216,216,217)	1.7215	2,2
Dpf1	Tgm1	0.10908	37.01	0.008	rgb(217,215,215)	1.7215	2,2
Hmgb1	Cxcl16	0.10908	37.01	0.013	rgb(217,214,214)	1.7215	2,2
Rlf	Rpl36al	0.10908	37.01	0.009	rgb(217,215,215)	1.7215	2,2
Trps1	Casz1	0.10908	37.01	0.007	rgb(217,216,216)	1.7215	2,2
Zfp2	Zfp629	0.10908	37.01	0.014	rgb(217,214,214)	1.7215	2,2
Zfp429	Cap2	0.10908	37.01	0.01	rgb(217,215,215)	1.7215	2,2
Zfp429	Guca1b	0.10908	37.01	0.009	rgb(217,215,215)	1.7215	2,2
Zfp449	Lhfp	-0.10908	37.01	-1.1E-02	rgb(215,216,217)	1.7215	2,2
Zfp511	Homez	0.10908	37.01	0.014	rgb(217,214,214)	1.7215	2,2
Zfp534	Kirrel3	0.10908	37.01	0.014	rgb(217,214,214)	1.7215	2,2
Creb3l2	Myo1h	0.10814	37	0.004	rgb(217,216,216)	1.7213	None
Egr1	Zbtb7c	0.10814	37	2.5E-04	rgb(217,217,217)	1.7213	None
Fli1	Igfbp7	0.10814	37	0.003	rgb(217,217,217)	1.7213	None
Foxs1	Tnf	-0.10814	37	-2.7E-03	rgb(216,217,217)	1.7213	2,2
Gata1	Qtrtd1	-0.10814	37	-1.3E-03	rgb(217,217,217)	1.7213	None
Irf1	Cox17	-0.10814	37	-1.4E-03	rgb(217,217,217)	1.7213	None
Meis2	Eps8l1	-0.10814	37	-2.5E-03	rgb(216,217,217)	1.7213	2,2
Myc	Tpst1	-0.10814	37	-2.7E-03	rgb(216,217,217)	1.7213	None
Nfatc1	Dock9	0.10814	37	0.003	rgb(217,217,217)	1.7213	None
Pparg	Itgb8	-0.10814	37	-5.3E-04	rgb(217,217,217)	1.7213	2,2
Pparg	Zfp318	-0.10814	37	-2.7E-03	rgb(216,217,217)	1.7213	2,2
Sox6	Ifit3	0.10814	37	0.003	rgb(217,216,216)	1.7213	2,2
Sp3	Exosc8	0.10814	37	6.8E-04	rgb(217,217,217)	1.7213	None
Sp4	Arhgap10	0.10814	37	0.004	rgb(217,216,216)	1.7213	None
Sp6	B4galt5	-0.10814	37	-1.4E-03	rgb(217,217,217)	1.7213	None
Tead3	Atf6	0.10814	37	0.001	rgb(217,217,217)	1.7213	None
Zfp300	Pik3r6	0.10814	37	0.002	rgb(217,217,217)	1.7213	None
Rag1	Ehd3	-0.10814	37	-3.1E-03	rgb(216,217,217)	1.7213	2,2
Zfp462	P2ry2	-0.10814	37	-4.2E-04	rgb(217,217,217)	1.7213	2,2
Zik1	Rpa2	0.10814	37	0.002	rgb(217,217,217)	1.7213	2,2
Zfp955b	Gyltl1b	-0.10719	36.6	-6.0E-01	rgb( 88,138,240)	1.7133	2,2
Maff	Zbp1	0.10618	36.58	0.577	rgb(223,107,108)	1.7129	2,2
Ahr	Nap1l3	-0.10516	36.53	-5.3E-01	rgb(103,148,237)	1.7119	2,2
Bach1	Syt11	-0.10516	36.53	-5.3E-01	rgb(102,147,237)	1.7119	2,2
Zfp109	Zfp568	0.10516	36.53	0.526	rgb(223,116,118)	1.7119	2,2
Zfp937	Mitf	0.10516	36.53	0.528	rgb(223,116,117)	1.7119	2,2
Elf1	Psrc1	-0.10415	36.52	-5.2E-01	rgb(104,148,237)	1.7117	2,2
Zfp26	Lclat1	0.10415	36.52	0.523	rgb(223,117,118)	1.7117	2,2
Skil	Dhcr24	-0.10314	36.51	-5.1E-01	rgb(107,150,236)	1.7115	2,2
Tet3	Rbfox2	-0.10314	36.51	-5.1E-01	rgb(105,149,237)	1.7115	2,2
Tet2	Ifngr2	0.10212	36.5	0.501	rgb(223,121,122)	1.7113	2,2
Zfp120	Jph3	-0.10212	36.5	-5.0E-01	rgb(108,151,236)	1.7113	2,2
Zbtb7c	Mitf	0.10111	36.49	0.485	rgb(222,124,125)	1.7111	2,2
Zfp948	Pik3ca	0.10111	36.49	0.487	rgb(222,124,125)	1.7111	2,2
Bcl6	Pwwp2a	0.10009	36.48	0.48	rgb(222,125,126)	1.7109	None
Hesx1	1700009P17Rik	0.10009	36.48	0.483	rgb(222,125,126)	1.7109	2,2
Maff	Cass4	0.10009	36.48	0.477	rgb(222,126,127)	1.7109	None
Zfp276	Nucks1	-0.10009	36.48	-4.8E-01	rgb(113,154,235)	1.7109	2,2
Klf3	Cd4	0.099079	36.47	0.473	rgb(222,127,128)	1.7107	2,2
Zfp420	Ccdc134	0.099079	36.47	0.47	rgb(222,127,128)	1.7107	2,2
Jdp2	Mreg	0.098065	36.46	0.462	rgb(222,129,130)	1.7105	2,2
Dzip1	Galnt12	0.098065	36.46	0.456	rgb(222,130,131)	1.7105	2,2
Zfp458	Ccdc126	-0.098065	36.46	-4.6E-01	rgb(117,156,235)	1.7105	2,2
Bhlhe41	Cyp26b1	0.097051	36.45	0.454	rgb(222,130,131)	1.7103	2,2
2810021J22Rik	Nt5dc1	-0.097051	36.45	-4.5E-01	rgb(119,157,234)	1.7103	2,2
Mbnl2	Trpm1	-0.097051	36.45	-4.5E-01	rgb(120,158,234)	1.7103	2,2
Twist1	Sv2c	0.096037	36.44	0.437	rgb(222,134,134)	1.7101	2,2
Yy2	Slc41a3	-0.096037	36.44	-4.4E-01	rgb(122,159,234)	1.7101	2,2
Zbtb1	Retsat	-0.096037	36.44	-4.4E-01	rgb(122,159,234)	1.7101	2,2
Dach2	Spink2	0.096037	36.44	0.442	rgb(222,133,134)	1.7101	2,2
Terf1	Loxl2	0.096037	36.44	0.445	rgb(222,132,133)	1.7101	2,2
Zmat1	Pwwp2a	0.096037	36.44	0.436	rgb(222,134,135)	1.7101	2,2
Atf5	Syngr4	0.095022	36.43	0.426	rgb(222,136,136)	1.7099	2,2
Mafb	Hes1	0.095022	36.43	0.433	rgb(222,134,135)	1.7099	2,2
Maff	Rps6ka2	-0.095022	36.43	-4.3E-01	rgb(123,160,233)	1.7099	None
Nfatc1	Slc26a10	0.095022	36.43	0.429	rgb(222,135,136)	1.7099	2,2
Nr4a2	Dcp2	-0.095022	36.43	-4.3E-01	rgb(124,160,233)	1.7099	2,2
Aebp1	Frs3	-0.095022	36.43	-4.3E-01	rgb(125,161,233)	1.7099	2,2
Skil	Afap1	0.095022	36.43	0.43	rgb(222,135,136)	1.7099	2,2
Epas1	Rcl1	0.094008	36.42	0.417	rgb(222,137,138)	1.7097	2,2
D3Ertd254e	Lix1l	0.094008	36.42	0.423	rgb(222,136,137)	1.7097	2,2
Zfp658	4921507P07Rik	0.094008	36.42	0.424	rgb(222,136,137)	1.7097	2,2
Zfp90	Mtss1	0.094008	36.42	0.416	rgb(222,137,138)	1.7097	2,2
Zfp933	Zfp945	0.094008	36.42	0.415	rgb(222,138,139)	1.7097	2,2
Egr1	Nudt12	-0.092994	36.41	-4.1E-01	rgb(129,163,232)	1.7095	None
Ets1	Serpinb9	-0.092994	36.41	-4.1E-01	rgb(128,163,233)	1.7095	2,2
Hmg20b	Ppm1f	-0.092994	36.41	-4.1E-01	rgb(128,163,233)	1.7095	2,2
Nfia	1110054M08Rik	0.092994	36.41	0.412	rgb(222,138,139)	1.7095	2,2
Prdm1	Dram1	0.092994	36.41	0.407	rgb(221,139,140)	1.7095	None
Six5	Tmem173	0.092994	36.41	0.409	rgb(222,139,140)	1.7095	2,2
Smad4	Rassf3	0.092994	36.41	0.412	rgb(222,138,139)	1.7095	None
Zfp523	Nr4a1	0.092994	36.41	0.408	rgb(221,139,140)	1.7095	2,2
Terf1	Smyd5	-0.092994	36.41	-4.1E-01	rgb(128,163,233)	1.7095	2,2
Tulp2	Nme5	0.092994	36.41	0.407	rgb(221,139,140)	1.7095	2,2
Zfp52	1700001J03Rik	0.092994	36.41	0.408	rgb(221,139,140)	1.7095	2,2
Zfp605	Dlg3	0.092994	36.41	0.414	rgb(222,138,139)	1.7095	2,2
Zfp874a	Atp7b	-0.092994	36.41	-4.1E-01	rgb(127,162,233)	1.7095	2,2
Zfp948	Sec24d	-0.092994	36.41	-4.1E-01	rgb(129,163,232)	1.7095	2,2
Irf4	Tmem19	0.09198	36.4	0.396	rgb(221,141,142)	1.7093	2,2
Maff	Amz1	0.09198	36.4	0.402	rgb(221,140,141)	1.7093	2,2
Maff	Fam188b	0.09198	36.4	0.398	rgb(221,141,142)	1.7093	None
Mef2b	Prph	0.09198	36.4	0.403	rgb(221,140,141)	1.7093	2,2
Carf	Homez	0.09198	36.4	0.405	rgb(221,140,140)	1.7093	2,2
Dr1	Chst15	0.09198	36.4	0.4	rgb(221,141,141)	1.7093	2,2
Litaf	5330426P16Rik	0.09198	36.4	0.396	rgb(221,141,142)	1.7093	2,2
Ovol2	Rab8b	0.09198	36.4	0.396	rgb(221,141,142)	1.7093	2,2
Zbtb38	Ltb	-0.09198	36.4	-4.0E-01	rgb(130,164,232)	1.7093	2,2
Zfp473	Nipal1	-0.09198	36.4	-4.0E-01	rgb(131,165,232)	1.7093	2,2
Zfp608	Mitf	0.09198	36.4	0.396	rgb(221,141,142)	1.7093	2,2
Zfp709	Uckl1os	0.09198	36.4	0.405	rgb(221,140,141)	1.7093	2,2
Cux1	Kbtbd13	-0.090966	36.39	-3.9E-01	rgb(132,165,232)	1.7091	2,2
Dmrt2	Efnb1	-0.090966	36.39	-3.9E-01	rgb(132,165,232)	1.7091	2,2
Esrra	Pde4a	-0.090966	36.39	-3.9E-01	rgb(131,165,232)	1.7091	None
Hesx1	Amdhd1	0.090966	36.39	0.386	rgb(221,143,144)	1.7091	2,2
Hlx	Ehd3	0.090966	36.39	0.391	rgb(221,142,143)	1.7091	2,2
Hmg20b	Enpp4	-0.090966	36.39	-3.9E-01	rgb(132,166,232)	1.7091	2,2
Hmx3	Gpr89	-0.090966	36.39	-3.9E-01	rgb(133,166,232)	1.7091	None
Klf7	Heatr1	-0.090966	36.39	-3.9E-01	rgb(133,166,232)	1.7091	2,2
Pou2af1	Sox4	0.090966	36.39	0.392	rgb(221,142,143)	1.7091	2,2
Sp3	C2cd4a	-0.090966	36.39	-3.9E-01	rgb(133,166,232)	1.7091	None
Zfp281	Kndc1	0.090966	36.39	0.388	rgb(221,143,144)	1.7091	None
Carf	Sesn1	0.090966	36.39	0.391	rgb(221,142,143)	1.7091	2,2
Dpf1	Sap30	0.090966	36.39	0.387	rgb(221,143,144)	1.7091	2,2
Zfp708	Rilpl2	-0.090966	36.39	-3.9E-01	rgb(132,165,232)	1.7091	2,2
Zfp867	Dffb	0.090966	36.39	0.388	rgb(221,143,144)	1.7091	2,2
Bcl6	Ccdc63	0.089952	36.38	0.382	rgb(221,144,145)	1.7089	None
Fos	Lrrk1	-0.089952	36.38	-3.8E-01	rgb(135,167,231)	1.7089	None
Gli1	Abcg3	-0.089952	36.38	-3.8E-01	rgb(135,167,231)	1.7089	2,2
Irf4	Idi2	-0.089952	36.38	-3.8E-01	rgb(135,167,231)	1.7089	2,2
Nr1d2	Aldoa	-0.089952	36.38	-3.8E-01	rgb(135,167,231)	1.7089	2,2
Rel	Nkx1-2	0.089952	36.38	0.385	rgb(221,144,144)	1.7089	2,2
Rora	Rps6ka6	-0.089952	36.38	-3.8E-01	rgb(135,167,231)	1.7089	2,2
Zfp467	Inpp5b	-0.089952	36.38	-3.8E-01	rgb(134,167,232)	1.7089	2,2
2810021J22Rik	Lpar1	-0.089952	36.38	-3.8E-01	rgb(135,167,231)	1.7089	2,2
Gm13251	Ddx19b	-0.089952	36.38	-3.8E-01	rgb(135,167,231)	1.7089	2,2
Gm3604	Bloc1s2	-0.089952	36.38	-3.8E-01	rgb(135,167,231)	1.7089	2,2
Hmgb3	Nxn	-0.089952	36.38	-3.8E-01	rgb(135,167,231)	1.7089	2,2
Phf20	Thrb	-0.089952	36.38	-3.8E-01	rgb(135,167,231)	1.7089	2,2
Zbtb22	Map4k4	0.089952	36.38	0.379	rgb(221,145,145)	1.7089	2,2
Zfp276	Dph1	0.089952	36.38	0.384	rgb(221,144,144)	1.7089	2,2
Zfp382	Crip1	0.089952	36.38	0.382	rgb(221,144,145)	1.7089	2,2
Zfp579	Enpp4	-0.089952	36.38	-3.8E-01	rgb(134,167,232)	1.7089	2,2
Zfp60	Rbpms	0.089952	36.38	0.377	rgb(221,145,146)	1.7089	2,2
Zfp707	Sept4	0.089952	36.38	0.382	rgb(221,144,145)	1.7089	2,2
Zfp775	Tlk1	-0.089952	36.38	-3.8E-01	rgb(134,166,232)	1.7089	2,2
Zfp820	Hdac4	-0.089952	36.38	-3.8E-01	rgb(135,167,231)	1.7089	2,2
Zfpm1	Lgals7	-0.089952	36.38	-3.8E-01	rgb(135,167,231)	1.7089	2,2
Npas2	C330018D20Rik	-0.088938	36.37	-3.7E-01	rgb(137,168,231)	1.7087	2,2
Pparg	Specc1	0.088938	36.37	0.369	rgb(221,147,147)	1.7087	2,2
Prdm1	Ephb2	0.088938	36.37	0.371	rgb(221,146,147)	1.7087	2,2
Relb	S100a4	-0.088938	36.37	-3.7E-01	rgb(137,168,231)	1.7087	2,2
Zfp182	Samd9l	0.088938	36.37	0.366	rgb(221,147,148)	1.7087	2,2
Klf6	Gm6455	0.088938	36.37	0.368	rgb(221,147,147)	1.7087	2,2
Plscr1	Zbp1	0.088938	36.37	0.369	rgb(221,147,147)	1.7087	2,2
Scmh1	Rpp14	-0.088938	36.37	-3.7E-01	rgb(137,169,231)	1.7087	2,2
Sgsm2	Vgf	0.088938	36.37	0.366	rgb(221,147,148)	1.7087	2,2
Zbtb17	Pomt2	0.088938	36.37	0.371	rgb(221,146,147)	1.7087	2,2
Zbtb48	Vwa5a	-0.088938	36.37	-3.7E-01	rgb(138,169,231)	1.7087	2,2
Zfp28	Kcnmb1	-0.088938	36.37	-3.7E-01	rgb(137,169,231)	1.7087	2,2
Zfp322a	Il20rb	-0.088938	36.37	-3.7E-01	rgb(136,168,231)	1.7087	2,2
Zfp398	Fgd6	0.088938	36.37	0.37	rgb(221,146,147)	1.7087	2,2
Zfp418	Lpcat1	-0.088938	36.37	-3.7E-01	rgb(136,168,231)	1.7087	2,2
Zfp493	Thrb	0.088938	36.37	0.371	rgb(221,146,147)	1.7087	2,2
Zfp943	Zfp575	-0.088938	36.37	-3.7E-01	rgb(136,168,231)	1.7087	2,2
Zscan29	Cd180	-0.088938	36.37	-3.7E-01	rgb(137,168,231)	1.7087	2,2
Ar	Fyco1	-0.087924	36.36	-3.6E-01	rgb(138,169,231)	1.7085	None
Bach1	Il24	-0.087924	36.36	-3.6E-01	rgb(138,169,231)	1.7085	2,2
