TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
Klf8	Car5b	0.76948	50.28	0.295	rgb(220,161,161)	1.9874	None
Thra	Car5b	0.55362	49.22	0.219	rgb(219,175,176)	1.9661	None
Klf5	Cbx4	0.1289	45.12	0.122	rgb(218,194,194)	1.884	None
Plag1	Cbx4	0.61981	49.36	0.362	rgb(221,148,149)	1.9689	None
Klf7	Ccdc107	0.68029	50.16	0.164	rgb(219,186,186)	1.985	None
Sp6	Ccdc107	0.65469	50.09	0.812	rgb(226, 62, 64)	1.9836	None
Sp9	Ccdc107	0.38358	48.05	0.665	rgb(224, 90, 91)	1.9427	None
Zbtb7a	Ccdc107	-0.28349	47.09	-8.6E-02	rgb(198,206,220)	1.9235	None
Zscan10	Ccdc107	0.78502	50.28	0.284	rgb(220,163,163)	1.9874	None
Klf13	Ccdc159	-0.72884	50.24	-2.4E-01	rgb(164,185,226)	1.9866	None
Klf8	Ccdc159	0.62739	49.4	0.397	rgb(221,141,142)	1.9697	None
Klf4	Ccdc57	-0.65469	50.09	-8.7E-02	rgb(198,206,220)	1.9836	None
Sp4	Ccdc57	-0.89963	50.4	-4.0E-01	rgb(130,164,232)	1.9898	None
Klf7	Ccdc63	0.17067	45.26	0.262	rgb(220,167,167)	1.8868	None
Sp6	Ccdc63	-0.34515	47.24	-2.4E-01	rgb(165,186,226)	1.9265	2,2
Thra	Ccdc87	0.25141	46.29	0.289	rgb(220,162,162)	1.9074	None
Zscan10	Ccdc87	0.20868	46.08	0.171	rgb(219,184,185)	1.9032	None
Hic1	Ccdc92	0.60171	49.32	0.319	rgb(221,156,157)	1.9681	None
Klf4	Ccdc92	0.29206	47.13	0.13	rgb(218,192,192)	1.9243	None
Klf5	Ccdc92	0.69659	50.2	0.202	rgb(219,178,179)	1.9858	None
Zscan10	Ccdc92	-0.35092	47.29	-2.9E-01	rgb(154,178,228)	1.9275	None
Hic1	Ccl25	-0.73808	50.25	-2.5E-01	rgb(162,184,227)	1.9868	None
Zscan10	Ccl25	0.040339	44.2	0.197	rgb(219,179,180)	1.8656	2,2
Hic1	Ccnd3	0.69659	50.2	0.314	rgb(220,157,158)	1.9858	None
Klf13	Ccnd3	0.22305	46.15	0.153	rgb(219,188,188)	1.9046	None
Klf4	Ccnd3	0.78502	50.28	0.278	rgb(220,164,164)	1.9874	None
