TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
Gata3	Fam49b	-0.23598	46.19	-1.9E-01	rgb(176,192,224)	1.9054	None
Gata3	Fap	-0.79685	50.29	-2.9E-01	rgb(155,179,228)	1.9876	None
Gata3	Fes	-0.013099	44.11	-1.1E-01	rgb(193,202,221)	1.8638	2,2
Zfp280b	Fes	-0.77473	50.27	-2.7E-01	rgb(159,182,227)	1.9872	2,2
Epas1	Fgd6	0.40531	48.12	0.119	rgb(218,194,194)	1.9441	2,2
Zfp280b	Fgf2	0.25305	46.3	0.296	rgb(220,161,161)	1.9076	2,2
Gata3	Fgf7	0.59463	49.3	0.297	rgb(220,160,161)	1.9677	2,2
Epas1	Fibcd1	0.23598	46.19	0.186	rgb(219,181,182)	1.9054	2,2
Ybx2	Fibcd1	0.33579	47.25	0.247	rgb(220,170,170)	1.9267	2,2
Epas1	Filip1l	0.78001	50.29	0.288	rgb(220,162,163)	1.9876	None
Gata3	Filip1l	0.74317	50.24	0.245	rgb(220,170,171)	1.9866	None
Zfp280b	Fosl2	-0.094056	45.06	-5.9E-02	rgb(204,209,219)	1.8828	2,2
Gata3	Foxp2	-0.040339	44.2	-2.0E-01	rgb(174,191,225)	1.8656	2,2
Gata3	Frmd4b	-0.40268	48.11	-1.1E-01	rgb(194,203,221)	1.9439	None
Epas1	Frmpd1	0.40935	48.14	0.143	rgb(219,190,190)	1.9445	2,2
Ybx2	Frmpd1	0.75361	50.25	0.254	rgb(220,169,169)	1.9868	2,2
Ybx2	Fxyd7	-0.26098	46.26	-2.6E-01	rgb(162,183,227)	1.9068	None
Gata3	Galc	-0.85925	50.36	-3.6E-01	rgb(139,170,231)	1.989	None
Zfp280b	Galc	-0.0861	44.44	-4.4E-01	rgb(122,159,234)	1.8704	2,2
Ybx2	Galr3	0.24304	46.21	0.215	rgb(219,176,176)	1.9058	2,2
Ybx2	Garnl3	0.73808	50.25	0.248	rgb(220,170,170)	1.9868	None
Ybx2	Gata2	0.40358	48.16	0.159	rgb(219,187,187)	1.9449	2,2
Epas1	Gata3	0.99905	50.76	0.758	rgb(225, 72, 74)	1.997	2,2
Gata3	Gbp4	0.72044	50.23	0.225	rgb(219,174,174)	1.9864	None
Epas1	Gbp5	-0.077455	44.23	-2.3E-01	rgb(167,186,226)	1.8662	2,2
Zfp280b	Gdpd5	-0.161	45.3	-3.0E-01	rgb(151,177,228)	1.8876	2,2
Gata3	Gem	-0.64148	50.01	-1.1E-02	rgb(215,216,217)	1.982	None
Zfp280b	Gfi1	0.4896	48.42	0.422	rgb(222,136,137)	1.9501	2,2
Ybx2	Gla	0.81973	50.31	0.812	rgb(226, 62, 64)	1.988	None
Epas1	Glipr1	0.96745	50.51	0.514	rgb(223,119,120)	1.992	None
Ybx2	Gm16287	0.36259	47.29	0.3	rgb(220,160,160)	1.9275	2,2
Ybx2	Gm4907	0.02057	44.14	0.141	rgb(219,190,190)	1.8644	2,2
Gata3	Gm5127	0.70766	50.2	0.202	rgb(219,178,179)	1.9858	None
Ybx2	Gm6548	0.039109	44.1	0.15	rgb(219,188,189)	1.8636	2,2
Trps1	Gngt2	0.098099	44.32	0.315	rgb(220,157,157)	1.868	2,2
Zfp280b	Gnpda1	0.98321	50.53	0.53	rgb(223,116,117)	1.9924	2,2
Gata3	Gp49a	0.14712	45.25	0.247	rgb(220,170,170)	1.8866	2,2
Gata3	Gpm6b	0.74317	50.24	0.242	rgb(220,171,171)	1.9866	2,2
Trps1	Gpm6b	-0.54826	49.21	-2.5E-01	rgb(163,184,227)	1.9659	2,2
Zfp280b	Gpr161	0.36866	47.36	0.36	rgb(221,148,149)	1.9289	2,2
Epas1	Gpr65	-0.45111	48.25	-2.5E-01	rgb(162,183,227)	1.9467	2,2
Gata3	Gpr65	-0.56083	49.24	-2.4E-01	rgb(164,185,226)	1.9665	None
Trps1	Gpr65	0.86486	50.35	0.348	rgb(221,151,151)	1.9888	2,2
